asset,shock,mode,family,level,tvl_initial,tvl_final,total_liquidations,total_liquidated_value_usd,final_bad_debt_usd,liquidation_efficiency
0x437cc33344a0b27a429f795ff6b469c72698b291,-0.375,Agent,ltv_targeted,-0.15,118611615.6329243,118611615.6329243,3,852.9123543683395,11.53292527109561,2.236866644366037
0x437cc33344a0b27a429f795ff6b469c72698b291,-0.35,Agent,ltv_targeted,-0.15,118666057.70398867,118666057.70398867,3,852.8682184787236,11.909058427821702,2.1476218850950635
0x437cc33344a0b27a429f795ff6b469c72698b291,-0.325,Agent,ltv_targeted,-0.15,118720530.3452571,118720530.3452571,3,852.8239830953512,12.285275196724143,2.0638004457092824
0x437cc33344a0b27a429f795ff6b469c72698b291,-0.3,Agent,ltv_targeted,-0.15,118775033.55672918,118775033.55672918,3,852.7796482182227,12.661576045936137,1.9849205167206836
0x437cc33344a0b27a429f795ff6b469c72698b291,-0.275,Agent,ltv_targeted,-0.15,118829567.33840452,118829567.33840452,3,852.735213847338,13.037961441655108,1.9105557269014608
0x437cc33344a0b27a429f795ff6b469c72698b291,-0.25,Agent,ltv_targeted,-0.15,118884131.69028252,118884131.69028252,3,852.690679982697,13.414431848151088,1.840327392618127
0x437cc33344a0b27a429f795ff6b469c72698b291,-0.225,Agent,ltv_targeted,-0.15,118938726.61236283,118938726.61236283,3,852.6460466242995,13.790987727778694,1.7738980321138103
0x437cc33344a0b27a429f795ff6b469c72698b291,-0.2,Agent,ltv_targeted,-0.15,118993352.10464488,118993352.10464488,3,852.6013137721459,14.16762954098497,1.7109659102640251
0x437cc33344a0b27a429f795ff6b469c72698b291,-0.175,Agent,ltv_targeted,-0.15,119048008.16712832,119048008.16712832,3,852.556481426236,14.544357746320417,1.6512604277198262
0x437cc33344a0b27a429f795ff6b469c72698b291,-0.15,Agent,ltv_targeted,-0.15,119102694.79981259,119102694.79981259,3,852.5115495865698,14.921172800448968,1.5945382057926067
0x437cc33344a0b27a429f795ff6b469c72698b291,-0.125,Agent,ltv_targeted,-0.15,119157412.00269732,119157412.00269732,3,852.4665182531473,15.298075158156374,1.5405797476060645
0x437cc33344a0b27a429f795ff6b469c72698b291,-0.1,Agent,ltv_targeted,-0.15,119212159.77578203,119212159.77578203,3,852.4213874259683,15.675065272362268,1.489186578926823
0x437cc33344a0b27a429f795ff6b469c72698b291,-0.075,Agent,ltv_targeted,-0.15,119266938.11906628,119266938.11906628,3,852.3761571050334,16.05214359412576,1.4401787901553036
0x437cc33344a0b27a429f795ff6b469c72698b291,-0.05,Agent,ltv_targeted,-0.15,119321747.03254959,119321747.03254959,3,852.3308272903421,16.429310572659432,1.3933929153101345
0x437cc33344a0b27a429f795ff6b469c72698b291,-0.025,Agent,ltv_targeted,-0.15,119376586.51623152,119376586.51623152,3,852.2853979818944,16.806566655335583,1.3486800953089921
0x4c9edd5852cd905f086c759e8383e09bff1e68b3,-0.4,Agent,ltv_targeted,-0.15,55882007.26978686,55882007.26978686,104,3808065.750290315,2652906.3221440325,0.18150975493405552
0x4c9edd5852cd905f086c759e8383e09bff1e68b3,-0.375,Agent,ltv_targeted,-0.15,56687119.72092785,56687119.72092785,103,3947234.2656385107,2547459.437399851,0.1905704542668666
0x4c9edd5852cd905f086c759e8383e09bff1e68b3,-0.35,Agent,ltv_targeted,-0.15,58056128.13184846,58056128.13184846,103,3907556.972982263,2388723.87730013,0.2120365964522209
0x4c9edd5852cd905f086c759e8383e09bff1e68b3,-0.325,Agent,ltv_targeted,-0.15,57300229.000670075,57300229.000670075,103,7672675.429592027,2063249.047522882,0.2956941538757291
0x4c9edd5852cd905f086c759e8383e09bff1e68b3,-0.3,Agent,ltv_targeted,-0.15,59890486.130442575,59890486.130442575,99,8443092.008360144,1732882.1942550864,0.354006580178115
0x4c9edd5852cd905f086c759e8383e09bff1e68b3,-0.275,Agent,ltv_targeted,-0.15,62864084.51561656,62864084.51561656,94,8966166.266403956,1433211.0652532352,0.3775834371832656
0x4c9edd5852cd905f086c759e8383e09bff1e68b3,-0.25,Agent,ltv_targeted,-0.15,71058889.22433278,71058889.22433278,91,4401085.098411761,1167183.6976882254,0.4613146003163724
0x4c9edd5852cd905f086c759e8383e09bff1e68b3,-0.225,Agent,ltv_targeted,-0.15,74747277.47322918,74747277.47322918,77,4511438.172168699,898833.2071369975,0.5752842118915679
0x4c9edd5852cd905f086c759e8383e09bff1e68b3,-0.2,Agent,ltv_targeted,-0.15,79041824.44840904,79041824.44840904,67,4153302.2071519434,659507.6880191125,0.7383249789435223
0x4c9edd5852cd905f086c759e8383e09bff1e68b3,-0.175,Agent,ltv_targeted,-0.15,83319649.07533026,83319649.07533026,59,3964360.0795813873,434405.33865677944,1.0197959382658974
0x4c9edd5852cd905f086c759e8383e09bff1e68b3,-0.15,Agent,ltv_targeted,-0.15,88064421.10020378,88064421.10020378,47,3474655.4109372296,209812.791358832,1.6897226279296018
0x4c9edd5852cd905f086c759e8383e09bff1e68b3,-0.125,Agent,ltv_targeted,-0.15,93347194.79771836,93347194.79771836,36,2515781.4375700783,83082.53508585843,2.363462385994778
0x4c9edd5852cd905f086c759e8383e09bff1e68b3,-0.1,Agent,ltv_targeted,-0.15,98556875.7142976,98556875.7142976,26,1721431.9230958177,31615.25979847811,3.845128214131367
0x4c9edd5852cd905f086c759e8383e09bff1e68b3,-0.075,Agent,ltv_targeted,-0.15,103536689.74885538,103536689.74885538,16,1303772.0230338809,19.911063295038325,3633.71753556697
0x4c9edd5852cd905f086c759e8383e09bff1e68b3,-0.05,Agent,ltv_targeted,-0.15,108713041.46399762,108713041.46399762,7,824693.6636586818,0.0,1.0
0x4c9edd5852cd905f086c759e8383e09bff1e68b3,-0.025,Agent,ltv_targeted,-0.15,114400480.31179857,114400480.31179857,3,1202.91950457779,0.0,1.0
0x68749665ff8d2d112fa859aa293f07a622782f38,-0.4,Agent,ltv_targeted,-0.15,107557387.82376342,107557387.82376342,9,565392.5894993645,0.0,1.0
0x68749665ff8d2d112fa859aa293f07a622782f38,-0.375,Agent,ltv_targeted,-0.15,108565183.91968076,108565183.91968076,8,236843.76318398674,0.0,1.0
0x68749665ff8d2d112fa859aa293f07a622782f38,-0.35,Agent,ltv_targeted,-0.15,109330243.2148471,109330243.2148471,6,154711.64817794182,0.0,1.0
0x68749665ff8d2d112fa859aa293f07a622782f38,-0.325,Agent,ltv_targeted,-0.15,110108337.41517614,110108337.41517614,5,63224.538567529344,0.0,1.0
0x68749665ff8d2d112fa859aa293f07a622782f38,-0.3,Agent,ltv_targeted,-0.15,110797958.261917,110797958.261917,5,63890.693103611055,0.0,1.0
0x68749665ff8d2d112fa859aa293f07a622782f38,-0.275,Agent,ltv_targeted,-0.15,111491685.55233009,111491685.55233009,4,64130.314525775946,0.0,1.0
0x68749665ff8d2d112fa859aa293f07a622782f38,-0.25,Agent,ltv_targeted,-0.15,112189091.82870656,112189091.82870656,4,64370.860542883886,0.0,1.0
0x68749665ff8d2d112fa859aa293f07a622782f38,-0.225,Agent,ltv_targeted,-0.15,112953592.4113358,112953592.4113358,3,1197.0108655633703,0.0,1.0
0x68749665ff8d2d112fa859aa293f07a622782f38,-0.2,Agent,ltv_targeted,-0.15,113658595.36595106,113658595.36595106,3,1200.699760539811,0.0,1.0
0x68749665ff8d2d112fa859aa293f07a622782f38,-0.175,Agent,ltv_targeted,-0.15,114367634.12994096,114367634.12994096,2,848.4898391950604,0.0,1.0
0x68749665ff8d2d112fa859aa293f07a622782f38,-0.15,Agent,ltv_targeted,-0.15,115079997.68650846,115079997.68650846,2,851.3978985849992,0.0,1.0
0x68749665ff8d2d112fa859aa293f07a622782f38,-0.125,Agent,ltv_targeted,-0.15,115796040.2944142,115796040.2944142,3,854.5918627179124,0.5733153348643842,53.827269529963495
0x68749665ff8d2d112fa859aa293f07a622782f38,-0.1,Agent,ltv_targeted,-0.15,116515763.72077213,116515763.72077213,3,854.1363072390309,3.8882563887671315,7.51676626057958
0x68749665ff8d2d112fa859aa293f07a622782f38,-0.075,Agent,ltv_targeted,-0.15,117239167.06186377,117239167.06186377,3,853.673330145768,7.2064436968669865,3.8255185599437387
0x68749665ff8d2d112fa859aa293f07a622782f38,-0.05,Agent,ltv_targeted,-0.15,117966250.31734012,117966250.31734012,3,853.2029314381236,10.528226237588633,2.4585487131134665
0x68749665ff8d2d112fa859aa293f07a622782f38,-0.025,Agent,ltv_targeted,-0.15,118697013.48686442,118697013.48686442,3,852.7251111160978,13.853940754505377,1.744974261853202
0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,-0.4,Agent,ltv_targeted,-0.15,69545601.20245558,69545601.20245558,109,4559675.307131447,965971.6387219329,0.5106612857656615
0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,-0.375,Agent,ltv_targeted,-0.15,71949325.60049371,71949325.60049371,102,4565154.204666382,767059.8019824462,0.6233923952270243
0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,-0.35,Agent,ltv_targeted,-0.15,74282162.92578818,74282162.92578818,91,4748736.295850875,535901.9652057805,0.806780293507974
0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,-0.325,Agent,ltv_targeted,-0.15,76655978.45888342,76655978.45888342,90,4854382.017755388,416672.4107770887,0.8706398099712951
0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,-0.3,Agent,ltv_targeted,-0.15,81190628.19472066,81190628.19472066,75,2856822.402118456,314784.1120165092,0.9255116419038761
0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,-0.275,Agent,ltv_targeted,-0.15,83696759.68456216,83696759.68456216,71,2965785.507263503,209861.45933845328,1.3268446344958504
0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,-0.25,Agent,ltv_targeted,-0.15,86330940.8652553,86330940.8652553,62,2993325.501349062,133282.34773695192,1.9023464589277967
0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,-0.225,Agent,ltv_targeted,-0.15,89535514.86574939,89535514.86574939,53,2507583.4207678344,74562.6118700308,2.9485736580609534
0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,-0.2,Agent,ltv_targeted,-0.15,92451601.06777589,92451601.06777589,44,2355563.796640293,45578.33888570846,3.6495691696652726
0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,-0.175,Agent,ltv_targeted,-0.15,95994429.51052617,95994429.51052617,36,1645641.5557218073,22724.5628372824,4.948799264924118
0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,-0.15,Agent,ltv_targeted,-0.15,99363100.70662998,99363100.70662998,26,1178376.976834703,6340.492272700478,10.328466592290818
0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,-0.125,Agent,ltv_targeted,-0.15,103179164.28935516,103179164.28935516,16,326757.05750408256,1889.4963989244354,11.645381214821528
0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,-0.1,Agent,ltv_targeted,-0.15,106319155.68195058,106319155.68195058,11,223221.16287323457,396.7868238917069,21.95170475848361
0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,-0.075,Agent,ltv_targeted,-0.15,109541959.8947532,109541959.8947532,8,110724.66752864684,21.978624154634623,104.35345519171916
0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,-0.05,Agent,ltv_targeted,-0.15,112820338.2237419,112820338.2237419,4,17250.846926718004,20.50036434060342,4.346507361068973
0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,-0.025,Agent,ltv_targeted,-0.15,116096619.02454397,116096619.02454397,3,844.7952942734726,18.902190430430238,2.080409395516284
0x80ac24aa929eaf5013f6436cda2a7ba190f5cc0b,-0.4,Agent,ltv_targeted,-0.15,84485178.05132473,84485178.05132473,37,10239392.108367106,43455.32254899772,8.719074447189517
0x80ac24aa929eaf5013f6436cda2a7ba190f5cc0b,-0.375,Agent,ltv_targeted,-0.15,86153480.47597545,86153480.47597545,31,9972708.84538588,33698.738468833704,9.59049606219731
0x80ac24aa929eaf5013f6436cda2a7ba190f5cc0b,-0.35,Agent,ltv_targeted,-0.15,87425592.45755863,87425592.45755863,31,10122630.793743648,23481.54670248054,11.562434747953919
0x80ac24aa929eaf5013f6436cda2a7ba190f5cc0b,-0.325,Agent,ltv_targeted,-0.15,88738099.69282413,88738099.69282413,27,10252429.795553539,12946.208386832297,16.45096125696266
0x80ac24aa929eaf5013f6436cda2a7ba190f5cc0b,-0.3,Agent,ltv_targeted,-0.15,90225165.94448555,90225165.94448555,20,10227831.635177797,2203.1764460974523,70.02735547435898
0x80ac24aa929eaf5013f6436cda2a7ba190f5cc0b,-0.275,Agent,ltv_targeted,-0.15,91562977.88764548,91562977.88764548,19,10363899.894020228,2.194373847284472,43800.52410448099
0x80ac24aa929eaf5013f6436cda2a7ba190f5cc0b,-0.25,Agent,ltv_targeted,-0.15,102114977.11734587,102114977.11734587,17,1303536.2392089588,0.0,1.0
0x80ac24aa929eaf5013f6436cda2a7ba190f5cc0b,-0.225,Agent,ltv_targeted,-0.15,103648755.45233269,103648755.45233269,13,1281345.4453226384,0.0,1.0
0x80ac24aa929eaf5013f6436cda2a7ba190f5cc0b,-0.2,Agent,ltv_targeted,-0.15,105212586.37705368,105212586.37705368,12,1249056.2222873287,0.0,1.0
0x80ac24aa929eaf5013f6436cda2a7ba190f5cc0b,-0.175,Agent,ltv_targeted,-0.15,107169726.90745592,107169726.90745592,8,843411.5541559781,0.0,1.0
0x80ac24aa929eaf5013f6436cda2a7ba190f5cc0b,-0.15,Agent,ltv_targeted,-0.15,109578465.90575618,109578465.90575618,4,6121.149239976474,1.429471785428552,38.45858664689913
0x80ac24aa929eaf5013f6436cda2a7ba190f5cc0b,-0.125,Agent,ltv_targeted,-0.15,111175142.97231989,111175142.97231989,2,845.721551399982,3.974037878477005,12.076368469217703
0x80ac24aa929eaf5013f6436cda2a7ba190f5cc0b,-0.1,Agent,ltv_targeted,-0.15,112786497.62082264,112786497.62082264,2,846.8402560794939,6.550856878453402,6.5608991058082315
0x80ac24aa929eaf5013f6436cda2a7ba190f5cc0b,-0.075,Agent,ltv_targeted,-0.15,114417806.39751261,114417806.39751261,2,847.9589370139938,9.16009756784763,4.139071793257906
0x80ac24aa929eaf5013f6436cda2a7ba190f5cc0b,-0.05,Agent,ltv_targeted,-0.15,116069068.42687659,116069068.42687659,3,849.9529472383103,11.801920163196813,2.7799374539654944
0x80ac24aa929eaf5013f6436cda2a7ba190f5cc0b,-0.025,Agent,ltv_targeted,-0.15,117740285.43471712,117740285.43471712,3,851.0963320002661,14.47647685164931,1.9100426943672355
0x8236a87084f8b84306f72007f36f2618a5634494,-0.4,Agent,ltv_targeted,-0.15,67947027.34075628,67947027.34075628,93,4649429.990455463,1305724.4391124262,0.43098201907899897
0x8236a87084f8b84306f72007f36f2618a5634494,-0.375,Agent,ltv_targeted,-0.15,70456430.07902752,70456430.07902752,89,4628365.01062025,1096416.4530568377,0.5238562143141652
0x8236a87084f8b84306f72007f36f2618a5634494,-0.35,Agent,ltv_targeted,-0.15,72844117.5420284,72844117.5420284,82,4798747.186750784,892923.8185181991,0.614930112162791
0x8236a87084f8b84306f72007f36f2618a5634494,-0.325,Agent,ltv_targeted,-0.15,75805850.95232664,75805850.95232664,78,4435087.778685111,724974.0530907483,0.69186959561869
0x8236a87084f8b84306f72007f36f2618a5634494,-0.3,Agent,ltv_targeted,-0.15,78812700.60504949,78812700.60504949,67,4104380.9711572053,554502.6769132896,0.8241213314204874
0x8236a87084f8b84306f72007f36f2618a5634494,-0.275,Agent,ltv_targeted,-0.15,81629699.08535942,81629699.08535942,61,4017109.5894312174,405994.2795591657,1.0385432600040574
0x8236a87084f8b84306f72007f36f2618a5634494,-0.25,Agent,ltv_targeted,-0.15,84876256.49133001,84876256.49133001,57,3571429.410097151,261882.98636482982,1.4202680387086004
0x8236a87084f8b84306f72007f36f2618a5634494,-0.225,Agent,ltv_targeted,-0.15,87899513.73757967,87899513.73757967,46,3431164.5265891543,111203.78927767645,2.8753925391976485
0x8236a87084f8b84306f72007f36f2618a5634494,-0.2,Agent,ltv_targeted,-0.15,90809061.69164798,90809061.69164798,41,3402167.955170887,38512.80449454101,6.166339730762641
0x8236a87084f8b84306f72007f36f2618a5634494,-0.175,Agent,ltv_targeted,-0.15,94888052.45382904,94888052.45382904,35,2238872.5322101037,6225.095353498743,21.067377120161474
0x8236a87084f8b84306f72007f36f2618a5634494,-0.15,Agent,ltv_targeted,-0.15,98642735.04862602,98642735.04862602,26,1446565.6587654883,2804.2362927037357,33.06561169232383
0x8236a87084f8b84306f72007f36f2618a5634494,-0.125,Agent,ltv_targeted,-0.15,102391240.5413952,102391240.5413952,20,735068.7462409856,297.7505519851801,199.1433949163402
0x8236a87084f8b84306f72007f36f2618a5634494,-0.1,Agent,ltv_targeted,-0.15,105676121.46341647,105676121.46341647,13,560534.9014879746,0.0,1.0
0x8236a87084f8b84306f72007f36f2618a5634494,-0.075,Agent,ltv_targeted,-0.15,109312354.91562106,109312354.91562106,7,109898.00821202886,0.0,1.0
0x8236a87084f8b84306f72007f36f2618a5634494,-0.05,Agent,ltv_targeted,-0.15,112682546.83719122,112682546.83719122,2,845.9012375565692,3.976545304471994,11.95535220113767
0x8236a87084f8b84306f72007f36f2618a5634494,-0.025,Agent,ltv_targeted,-0.15,116019227.78625937,116019227.78625937,3,849.4716018170182,10.480466223611746,3.3526890208814355
0x8292bb45bf1ee4d140127049757c2e0ff06317ed,-0.4,Agent,ltv_targeted,-0.15,111350403.23904365,111350403.23904365,5,1209.732460770977,0.0,1.0
0x8292bb45bf1ee4d140127049757c2e0ff06317ed,-0.375,Agent,ltv_targeted,-0.15,111842375.40218903,111842375.40218903,3,1186.533030808083,0.0,1.0
0x8292bb45bf1ee4d140127049757c2e0ff06317ed,-0.35,Agent,ltv_targeted,-0.15,112336067.56294645,112336067.56294645,3,1189.416013317276,0.0,1.0
0x8292bb45bf1ee4d140127049757c2e0ff06317ed,-0.325,Agent,ltv_targeted,-0.15,112831505.79442535,112831505.79442535,3,1192.308298877272,0.0,1.0
0x8292bb45bf1ee4d140127049757c2e0ff06317ed,-0.3,Agent,ltv_targeted,-0.15,113328690.0966257,113328690.0966257,3,1195.2098874880705,0.0,1.0
0x8292bb45bf1ee4d140127049757c2e0ff06317ed,-0.275,Agent,ltv_targeted,-0.15,113827972.57215321,113827972.57215321,2,846.0181734564997,0.0,1.0
0x8292bb45bf1ee4d140127049757c2e0ff06317ed,-0.25,Agent,ltv_targeted,-0.15,114328649.87677494,114328649.87677494,2,848.0773897481804,0.0,1.0
0x8292bb45bf1ee4d140127049757c2e0ff06317ed,-0.225,Agent,ltv_targeted,-0.15,114831072.39670736,114831072.39670736,3,851.0013198353228,0.0,1.0
0x8292bb45bf1ee4d140127049757c2e0ff06317ed,-0.2,Agent,ltv_targeted,-0.15,115335241.83251359,115335241.83251359,3,853.0894006542296,0.0,1.0
0x8292bb45bf1ee4d140127049757c2e0ff06317ed,-0.175,Agent,ltv_targeted,-0.15,115841157.37834716,115841157.37834716,3,853.6596688265411,1.4878098087369263,21.81793897284793
0x8292bb45bf1ee4d140127049757c2e0ff06317ed,-0.15,Agent,ltv_targeted,-0.15,116348819.02285872,116348819.02285872,3,853.4676756101867,3.7192275297982347,8.353228763056434
0x8292bb45bf1ee4d140127049757c2e0ff06317ed,-0.125,Agent,ltv_targeted,-0.15,116858226.74755432,116858226.74755432,3,853.2720706256246,5.95409747196461,4.9816614549190925
0x8292bb45bf1ee4d140127049757c2e0ff06317ed,-0.1,Agent,ltv_targeted,-0.15,117369380.55232611,117369380.55232611,3,853.0728538728542,8.192527542091549,3.447320727570924
0x8292bb45bf1ee4d140127049757c2e0ff06317ed,-0.075,Agent,ltv_targeted,-0.15,117882280.43706891,117882280.43706891,3,852.8700253518756,10.434622882007547,2.5693865719585935
0x8292bb45bf1ee4d140127049757c2e0ff06317ed,-0.05,Agent,ltv_targeted,-0.15,118396926.40168029,118396926.40168029,3,852.6635850626888,12.680485956492943,2.0004225512360394
0x8292bb45bf1ee4d140127049757c2e0ff06317ed,-0.025,Agent,ltv_targeted,-0.15,118913318.44606028,118913318.44606028,3,852.4535330052938,14.930216637918504,1.60142487639797
0x9d39a5de30e57443bff2a8307a4256c8797a3497,-0.4,Agent,ltv_targeted,-0.15,81985802.31487504,81985802.31487504,69,11776039.19318595,154123.74823977562,3.7906731285009028
0x9d39a5de30e57443bff2a8307a4256c8797a3497,-0.375,Agent,ltv_targeted,-0.15,83237195.60874292,83237195.60874292,66,12029544.595119586,96356.42209786887,5.304477572769483
0x9d39a5de30e57443bff2a8307a4256c8797a3497,-0.35,Agent,ltv_targeted,-0.15,84556152.14817293,84556152.14817293,61,12205956.072568273,67805.26507083488,6.33045972674413
0x9d39a5de30e57443bff2a8307a4256c8797a3497,-0.325,Agent,ltv_targeted,-0.15,86044070.755501,86044070.755501,54,12226604.233229553,45740.84712513381,7.52464988878076
0x9d39a5de30e57443bff2a8307a4256c8797a3497,-0.3,Agent,ltv_targeted,-0.15,88022779.43244228,88022779.43244228,49,11775181.505866917,24642.73778208796,10.822293915709857
0x9d39a5de30e57443bff2a8307a4256c8797a3497,-0.275,Agent,ltv_targeted,-0.15,89348435.00364469,89348435.00364469,47,11984717.438113572,15324.564760584588,12.639900905108313
0x9d39a5de30e57443bff2a8307a4256c8797a3497,-0.25,Agent,ltv_targeted,-0.15,90843898.99729547,90843898.99729547,39,12037747.784959663,12389.044883296403,9.572028490917196
0x9d39a5de30e57443bff2a8307a4256c8797a3497,-0.225,Agent,ltv_targeted,-0.15,102206449.3596705,102206449.3596705,31,2242055.155145146,10775.623134311845,6.3432685713201495
0x9d39a5de30e57443bff2a8307a4256c8797a3497,-0.2,Agent,ltv_targeted,-0.15,104329122.08753929,104329122.08753929,20,1706015.599267772,9072.252146446404,3.725690521574082
0x9d39a5de30e57443bff2a8307a4256c8797a3497,-0.175,Agent,ltv_targeted,-0.15,106019938.78334133,106019938.78334133,17,1621613.3466562042,7273.100151470305,2.42226256870611
0x9d39a5de30e57443bff2a8307a4256c8797a3497,-0.15,Agent,ltv_targeted,-0.15,108747704.37381448,108747704.37381448,11,520047.9735615164,5373.664160500699,1.290628473666045
0x9d39a5de30e57443bff2a8307a4256c8797a3497,-0.125,Agent,ltv_targeted,-0.15,110848924.36734614,110848924.36734614,5,64815.63805311865,3372.277716723625,1.1478143367166536
0x9d39a5de30e57443bff2a8307a4256c8797a3497,-0.1,Agent,ltv_targeted,-0.15,112512887.14691873,112512887.14691873,3,66630.4022648804,1266.4957038364446,2.329192681788123
0x9d39a5de30e57443bff2a8307a4256c8797a3497,-0.075,Agent,ltv_targeted,-0.15,114196120.98251209,114196120.98251209,4,68020.31433878855,0.0,1.0
0x9d39a5de30e57443bff2a8307a4256c8797a3497,-0.05,Agent,ltv_targeted,-0.15,115899920.01094624,115899920.01094624,4,67264.02806009975,0.0,1.0
0x9d39a5de30e57443bff2a8307a4256c8797a3497,-0.025,Agent,ltv_targeted,-0.15,117689050.95040327,117689050.95040327,3,854.9711476562409,6.349802793855633,3.9539955210024047
0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,-0.4,Agent,ltv_targeted,-0.15,53506198.940102875,53506198.940102875,105,3758101.365674353,2783243.3537582355,0.1746999641538586
0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,-0.375,Agent,ltv_targeted,-0.15,51985868.66618606,51985868.66618606,108,7175433.75551139,2538412.952246389,0.23639658390680557
0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,-0.35,Agent,ltv_targeted,-0.15,53201680.33768354,53201680.33768354,110,7984199.78908328,2822130.1712234095,0.3349334357440952
0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,-0.325,Agent,ltv_targeted,-0.15,55525021.542325884,55525021.542325884,103,8013838.920629671,2916460.8702145414,0.3467333957194477
0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,-0.3,Agent,ltv_targeted,-0.15,58075406.726450354,58075406.726450354,99,8819972.053978013,2645186.156320598,0.39191232609562504
0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,-0.275,Agent,ltv_targeted,-0.15,61408668.69995107,61408668.69995107,97,9059264.154403336,2348441.722643764,0.4718711591671309
