reserve_id,chain_id,protocol_type,asset_address,asset_symbol,asset_decimals,total_supply_shares,total_borrow_shares,interest_accumulator,reserve_factor,irm_id,product,supply_cap,borrow_cap,max_liquidation_discount,liquidation_cooloff_time
0xb07bf05AF5a13D357AA1220c661BB0FB791beDcb,1,euler_v2,0xCd5fE23C85820F7B72D0926FC9b05b43E359b7ee,weETH,18,5.34048707e-10,0.0,1.0,0.0,,mev-capital-weth,12000.0,inf,0.0,0
0xb0F18f0D4882416E7c77C0121Ba86d8df0E8eF98,1,euler_v2,0xA1290d69c65A6Fe4DF752f95823fae25cB99e5A7,rsETH,18,0.0,0.0,1.0,0.0,,,inf,inf,0.0,0
0xb1CC01E6Bb4A0cB9110443c0CB76b7931d4faBBa,1,euler_v2,0x83F20F44975D03b1b09e64809B757c47f942BEeA,sDAI,18,0.0,0.0,1.0,0.0,,,inf,inf,0.0,0
0xb2A8bAba27B5D45Db0a4E58275cAf62DEBca7AA2,1,euler_v2,0xA0d69E286B938e21CBf7E51D71F6A4c8918f482F,eUSD,18,146.20011772862134,0.0,1.0571520746513012,0.0,0xabF28324f0092eCC5834A9cB2895EBeDBc5AccD0,,inf,inf,0.1,1
0xb33FE2e97Be9FA9423D383D5927c0F4557e83396,1,euler_v2,0x18084fbA666a33d37592fA2633fD49a74DD93a88,tBTC,18,0.0,0.0,1.0,0.0,0xACa2D462d9031384E2a967563c27169195dEa351,,150.0,127.0,0.15,1
0xb3b36220fA7d12f7055dab5c9FD18E860e9a6bF8,1,euler_v2,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,WETH,18,0.0458020883574504,0.0,1.0,0.0,,,inf,inf,0.0,0
0xb41B0F1e5873784067db2bf3F63090B5452f0818,1,euler_v2,0xDBDC1Ef57537E34680B898E1FEBD3D68c7389bCB,siUSD,18,0.0,0.0,1.0,0.0,,keyring,0.0,0.0,0.15,1
0xb4f7761C459D09f414e1190df275be3E24535750,1,euler_v2,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,WETH,18,0.0,0.0,1.0,0.1,0xa04CE30E78ed5F2B158a957F66E91AE97332962b,alterscope-bedrock,inf,inf,0.13,1
0xb53b4B2590457bE63E1DCdAffa6a18ECd44D96D2,1,euler_v2,0xBC6736d346a5eBC0dEbc997397912CD9b8FAe10a,PT-USDe-25SEP2025,18,995.9141683151564,0.0,1.0,0.0,,euler-yield,100000.0,inf,0.15,1
0xb5c0EC2b53b87720f2D99B75c01C6d4Da0e724F8,1,euler_v2,0x738d1115B90efa71AE468F1287fc864775e23a31,srUSD,18,0.0,0.0,1.0015422438105532,0.0,0x2F9E82B49b542736216DA531EBAC2b6B32f43060,frontier-reservoir,inf,inf,0.15,1
0xb7522C867B8AFae5e89638b59fb38f31B0821795,1,euler_v2,0x88887bE419578051FF9F4eb6C858A951921D8888,stcUSD,18,0.0,0.0,1.000671016050625,0.0,0x2F9E82B49b542736216DA531EBAC2b6B32f43060,frontier-cap,inf,inf,0.15,1
0xb76e9E04d4356756c9b8E002Cc4dabFA4e02BD93,1,euler_v2,0xD1d0fF7BB555f57A9604CE06bca704ab97A0049A,PT-yUSD-7AUG2025,6,2.106727,0.0,1.0,0.0,,frontier-yieldfi,inf,inf,0.15,1
0xb7A59953A602Dce8CCb28d0723A1CA043A6A9077,1,euler_v2,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USDC,6,0.0,0.0,1.0,0.0,,,inf,inf,0.0,0
0xb7FC5ECF8E9F1DdBd8e039e189c7BBC575be23Ea,1,euler_v2,0xb7de5dFCb74d25c2f21841fbd6230355C50d9308,PT-sUSDE-29MAY2025,18,129.2562955446136,0.0,1.0,0.0,,,0.0,0.0,0.15,1
0xb85782faD5c5C5f88DbD1A69e2dCf8BF0c303bFb,1,euler_v2,0x437cc33344a0B27A429f795ff6B469C72698B291,wM,6,0.0,0.0,1.0,0.0,0xbBa464f2C6C4661d77af7E7a1109d8A6Ec70bC6B,,10000000.0,9200000.0,0.15,1
0xbB118Aa3Ee6eE1941fC33eeb3889d41c639736C6,1,euler_v2,0xCd5fE23C85820F7B72D0926FC9b05b43E359b7ee,weETH,18,0.0,0.0,1.0,0.0,0xecCEEA2326b4Ce8C77C6c9E77Af6d656AaE3316D,keyring,18000.0,4500.0,0.15,1
0xbBc4BC013F1C9Ed674098A6d156C02C0a21a285C,1,euler_v2,0x12fd502e2052CaFB41eccC5B596023d9978057d6,xBTC,8,87.08854709,0.0,1.0003013689827172,0.122,0x0000000000000000000000000000000000000000,telosc-stream,200.0,0.0,0.15,1
0xbC35161043EE2D74816d421EfD6a45fDa73B050A,1,euler_v2,0x8236a87084f8B84306f72007F36F2618A5634494,LBTC,8,32.57406912,3.153740492588853,1.0117421328020355,0.0,0x4A0D00E0849F7DeB0Bec8259290698da7C975170,euler-prime,600.0,150.0,0.15,1
0xbC4B4AC47582c3E38Ce5940B80Da65401F4628f1,1,euler_v2,0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0,wstETH,18,1297.4850847581286,30.70796724405047,1.009162582072337,0.1,0xB47a57e63C7Bb22c97ab7930Fb737d424e9630DA,euler-prime,10000.0,7500.0,0.15,1
0xbF34Cf6F1C098231E16D7Be38a2aE13EfE9b92d3,1,euler_v2,0xd0a4B74A6B62aA2b6C02349463D9041606608F36,PT-tUSDe-25SEP2025,18,69594.42448433435,0.0,1.0,0.0,,euler-yield,100000.0,inf,0.15,1
0xbFAE1f099e9EBD8481c127dc1D2EaDc7Faf636b3,1,euler_v2,0x8d0D000Ee44948FC98c9B98A4FA4921476f08B0d,USD1,18,0.0,0.0,1.006386964702507,0.0,0x43F768906566fe61BFb373291BA49100C751c825,euler-yield,10000000.0,9000000.0,0.15,1
0xbFdc482616787b420BC6C710212fE3167E7198e9,1,euler_v2,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,6,28725.540769,24054.6733137049,1.0186025282535225,0.0,0x66d56E8Acad6a8fb6914753317cD3277D458E540,frontier-falcon,inf,inf,0.15,1
0xba98fC35C9dfd69178AD5dcE9FA29c64554783b5,1,euler_v2,0x6c3ea9036406852006290770BEdFcAbA0e23A0e8,PYUSD,6,0.0,0.0,1.0,0.0,0xfC2ec7AEf174fff4172F05F2fF12b438519Ed033,,10000000.0,9000000.0,0.15,1
0xbe0A16D3D822Cf320ca5723a4A21172fdB0C22AB,1,euler_v2,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,WETH,18,0.0,0.0,1.0,0.0,0x7e363B529BF8918314FB31fcC0905E14660981ED,,inf,inf,0.0,1
0xbeB594136510D778bB4b843E60A1984a64Bc40aE,1,euler_v2,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USDC,6,0.0,0.0,1.0,0.0,,,inf,inf,0.15,1
0xbed968285CB7E32463dfc1324c329BA458dc650D,1,euler_v2,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,WBTC,8,33.26674931,19.24040970965779,1.000339695109862,0.0,0x6098DEAEB73A1C26626e4a3B87495BD3d6AdA8b3,frontier-mevbtc,inf,inf,0.15,1
0xc1fF5490651B9B8d0400B0146E7fb174B90E315B,1,euler_v2,0xdA67B4284609d2d48e5d10cfAc411572727dc1eD,USN,18,15602.956943126654,6716.186246639361,1.057520260223091,0.0,0x0Fa8d2eCa3E6232828026835e7C3b6E777ABA3fa,tulipa-noon,40000000.0,38000000.0,0.15,1
0xc27B9587414f7d725e89b989aA63948a93f8DB71,1,euler_v2,0xae4bE3acD95B6a4Ac5A0524ab95dA90c721f6C83,PT-USR-29MAY2025,18,18671.832780149703,0.0,1.0,0.0,,resolv,7000000.0,0.0,0.0,0
0xc2c4aBae84fbb5b7bAAB52301A924b1F986C66bd,1,euler_v2,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,WETH,18,856.7789640841692,750.1721118795544,1.0108569105065095,0.0,0xF1a82e49c565511DF5aA36eF2b23ba9e4aF0985B,frontier-puffer,inf,inf,0.15,1
0xc2d36F41841B420937643dcccbEa8163D4F59B6c,1,euler_v2,0x8292Bb45bf1Ee4d140127049757C2E0fF06317eD,RLUSD,18,110562.28964848648,35639.89654669715,1.0194205483811938,0.0,0x029841cBB4c939C569961BC3Ed0DB44AFde278F7,euler-prime,25000000.0,22999999.999999996,0.15,1
0xc364FD9637fe562A2d5a1cbc7d1Ab7F32bE900ef,1,euler_v2,0xB33f4B9C6f0624EdeAE8881c97381837760D52CB,lstRZR,18,1078.7227736586276,0.0,1.0,0.0,,rezerve-vaults,20000.0,0.0,0.15,1
0xc40A68b5E536632b6572283F996B830B34607d01,1,euler_v2,0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0,wstETH,18,0.0,0.0,1.0,0.0,0x8d4d17373A3bEA4B490B808fb8f2024b21FA2728,re7-labs-basic,inf,inf,0.15,1
0xc41252D4F61D25658cD83Cc39942c49776E1B0C5,1,euler_v2,0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0,wstETH,18,0.2270853016212272,0.0,1.0,0.0,0x8d4d17373A3bEA4B490B808fb8f2024b21FA2728,re7-labs-basic,inf,inf,0.1,1
0xc455D77597353264E4BA9BED7Ac9daF8e05029C9,1,euler_v2,0xaD55aebc9b8c03FC43cd9f62260391c13c23e7c0,cUSDO,18,337.60852708724457,0.0,1.0,0.2,0x9B5F56147469bA616521Bac0efe27bBdFB96e5D9,zerolend-openeden,40000000.0,36800000.0,0.15,1
0xc4984bB39465465432321519839c489F4275B164,1,euler_v2,0x97Ad75064b20fb2B2447feD4fa953bF7F007a706,beraSTONE,18,0.0,0.0,1.0,0.0,,mev-capital-weth,0.0,0.0,0.0,0
0xc58Eac02905d34678f552c90De2D4c94bF987B12,1,euler_v2,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,WETH,18,0.0239607020285516,0.0,1.030121726645241,0.0,0x8d4d17373A3bEA4B490B808fb8f2024b21FA2728,,inf,inf,0.1,1
0xc5Ff8Dde483903ffd2fbE5bf54a02B80F2baE7F7,1,euler_v2,0x5fD13359Ba15A84B76f7F87568309040176167cd,amphrETH,18,0.0,0.0,1.0,0.0,,mev-capital-weth,7000.0,inf,0.0,0
0xc60400289B32E840909795a063aeccFb093E0b47,1,euler_v2,0x3eE841F47947FEFbE510366E4bbb49e145484195,USRUSDC,18,0.9942855989381002,0.0,1.0,0.0,,resolv,5000000.0,inf,0.0,1
0xc6137BC1378c2396051e06417704d31615F77Cb9,1,euler_v2,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USDC,6,1225696.229752,931255.5921931772,1.0232215151179642,0.0,0x132c38Be5e1163b9C9B3e6D5DeA81cDB75F9dD70,k3-liquity-hub,50000000.0,inf,0.15,1
0xc727069c0eb261Be642272fe3848518192683fFc,1,euler_v2,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USDC,6,60271.598142,25315.76895349391,1.0209577978772952,0.0,0x66d56E8Acad6a8fb6914753317cD3277D458E540,frontier-yieldfi,inf,inf,0.15,1
0xc7De6cCA1f2aF5fAae1C098cc382287DF9C0c3F9,1,euler_v2,0x5BaE9a5D67d1CA5b09B14c91935f635CFBF3b685,PT-USD0++-27MAR2025,18,0.0,0.0,1.0,0.0,,,4000000.0,inf,0.15,1
0xc7d526eFefa2e3073531f9e054F5c8cD1d0eC636,1,euler_v2,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,6,87063.351337,67396.01324112692,1.0380536324293832,0.0,0x7E98AEdB4C8391c796759E438A1346166b89aedC,tulipa-noon,40000000.0,38000000.0,0.15,1
0xc943c1CDD7b3Fbb6A77f571698406b418C902f0c,1,euler_v2,0xC139190F447e929f090Edeb554D95AbB8b18aC1C,USDtb,18,0.0,0.0,1.0,0.0,0xbBa464f2C6C4661d77af7E7a1109d8A6Ec70bC6B,,50000000.0,45999999.99999999,0.15,1
0xcA814720257b3C9fd2a446D53f0b6acD7aaa0Be0,1,euler_v2,0xe6A934089BBEe34F832060CE98848359883749B3,PT-sUSDE-27NOV2025,18,426825.60703868023,0.0,1.0,0.0,,euler-yield,40000000.0,inf,0.15,1
0xcAd0be6e135C3d2859EA0c872cCD510C962765b7,1,euler_v2,0x2C537E5624e4af88A7ae4060C022609376C8D0EB,TRYB,6,994948.110191,0.0,1.1334162674174617,0.0,0xE0F8A1614F962A81F427Bd1dfDa8a241fE890913,re7-labs-basic,inf,inf,0.2,1
0xcBC9B61177444A793B85442D3a953B90f6170b7D,1,euler_v2,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USDC,6,657101.42876,485559.6050005033,1.1339813263588272,0.0,0xAf8A2b22fCde99cB8E31f837a4f3994F3A6C97fC,resolv,inf,inf,0.1,1
0xcC45184138c6De9AA4e15d6F83fC737a363Bd739,1,euler_v2,0x136389D329968bD82efe05F0911Eeb20eE74A138,PT-USD0++-27NOV2025,18,121066.2339110881,0.0,1.0,0.0,,usual-pt-usd0-plus-plus-vault,inf,inf,0.0,0
0xcC68543a13fD9c2a9Ca9Fe16e1B98f68c93DaA10,1,euler_v2,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USDC,6,0.0,0.0,1.0,0.0,,,inf,inf,0.0,0
0xcFF4f40f08E2eAcDBFFA04c672477b62cfcF15a9,1,euler_v2,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USDC,6,0.0,0.0,1.0,0.0,0x30b34878316Eb30f973b780aE907b82e091c0aFA,,500000.0,400000.0,0.15,1
0xce45EF0414dE3516cAF1BCf937bF7F2Cf67873De,1,euler_v2,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USDC,6,11101.090875,10540.887817999685,1.1428669521761188,0.0,0x12a53299d581257779d2FE6A4582665ab6a3cE57,stablecoin-maxi,inf,inf,0.1,1
0xcf47fBe97aaE77B8ABEa5e1F59c9bcb808A8d47d,1,euler_v2,0xE00bd3Df25fb187d6ABBB620b3dfd19839947b81,PT-sUSDE-27MAR2025,18,0.0,0.0,1.0,0.0,,stablecoin-maxi,inf,inf,0.1,1
0xd001f0a15D272542687b2677BA627f48A4333b5d,1,euler_v2,0x73A15FeD60Bf67631dC6cd7Bc5B6e8da8190aCF5,USD0,18,377749979.6283266,372957443.6156791,1.03603023008653,0.03,0x18Cf69d44a4742D7EbB9D7cDEE55414f17B6bB69,usual-stability-loan,inf,inf,0.0,1
0xd005125E525664feC9394CEE5466Da15262fFe01,1,euler_v2,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,WBTC,8,0.0,0.0,1.0,0.1,0xa04CE30E78ed5F2B158a957F66E91AE97332962b,alterscope-bedrock,inf,inf,0.13,1
0xd27159604ae512c056cf282933B838A4d38B1D17,1,euler_v2,0x7A56E1C57C7475CCf742a1832B028F0456652F97,SolvBTC,18,6.0000001431625e-05,1.0210191279308728e-05,1.0017518289687086,0.0,0x3182ddB461934E312eEC21035324243648DdfcD7,,100.0,0.0,0.15,1
0xd45a56F5b67eBA836295B4c95fd6EA48D1334938,1,euler_v2,0xf5Ca5a74c6F9fc23880865D8702EaEda6e1f38b1,s-wstETH-WETH-Sa,18,0.0,0.0,1.0,0.0,,swaap-labs,inf,inf,0.0,0
0xd50Cf0252c772CE80FAFD55d016DAd5BbbC4D4D0,1,euler_v2,0x0000000000085d4780B73119b644AE5ecd22b376,TUSD,18,0.0,0.0,1.0,0.0,0x30196C4ff735E826a64438DfeFe1a195fbdf38E3,,inf,inf,0.105,1
0xd5695d1c3c02dBcD8b004343459f1c9D699ff95B,1,euler_v2,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,WBTC,8,0.0,0.0,1.0,0.0,0xACa2D462d9031384E2a967563c27169195dEa351,,150.0,127.0,0.15,1
0xd6506dB835B465d5d823add8667362d7b86cFe5F,1,euler_v2,0xfAbA6f8e4a5E8Ab82F62fe7C39859FA577269BE3,ONDO,18,26377.06187834087,0.0,1.0089031857733304,0.1,0xbD5B4FcfA795CB623aD12621B0C2f82826878C2e,alterscope-bedrock,inf,inf,0.13,1
0xd820C8129a853a04dC7e42C64aE62509f531eE5A,1,euler_v2,0x45054c6753b4Bce40C5d54418DabC20b070F85bE,AA_idle_Fasanara,18,0.0,0.0,1.0,0.0,,idle-credit-vaults,inf,inf,0.0,0
0xd90f695D98b6E1fAA7BA516A777fF12cc3C111a4,1,euler_v2,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,6,0.0,0.0,1.0059307813346094,0.0,0x66d56E8Acad6a8fb6914753317cD3277D458E540,frontier-yieldfi,inf,inf,0.15,1
0xd9bf69f6228edDd2BeC11A32ed400F36C794E111,1,euler_v2,0x742B4166878Bfd339Db65a29a17E49b81a6B6Aac,PT-RLP-4SEP2025,6,134.769728,0.0,1.0,0.0,,resolv,5000000.0,0.0,0.0,1
0xdB6165bd1F90cb507F30AbDb42c4596CE4D894f4,1,euler_v2,0x9D39A5DE30e57443BfF2A8307A4256c8797A3497,sUSDe,18,0.0,0.0,1.0,0.0,,,8000000.0,0.0,0.15,1
0xdD53C053962771075085Fd22950c1e8fEd669dCa,1,euler_v2,0x6Bf340dB729d82af1F6443A0Ea0d79647b1c3DDf,tacBTC,8,0.0,0.0,1.0,0.0,0xD605501Ef2068C30129d86a8e8E088F66F23040D,,inf,inf,0.105,1
0xdEAe9A720142c8Bb217De7F9573053F35D9425c1,1,euler_v2,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,USDe,18,0.0,0.0,1.0,0.0,,,inf,inf,0.0,0
0xdEd27A6da244a5f3Ff74525A2cfaD4ed9E5B0957,1,euler_v2,0x73A15FeD60Bf67631dC6cd7Bc5B6e8da8190aCF5,USD0,18,2895.4098874729907,1.577587036324196e-06,1.0445531156541277,0.1,0x9254f9093fA0e02F63De30EabfEB9E9f27C23F87,,5000000.0,0.0,0.15,1
0xdFD25B2304f4F08031b4125ee49ea2Df6aB8B19b,1,euler_v2,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,WETH,18,0.001,0.0,1.0020085481971326,0.1,0xa04CE30E78ed5F2B158a957F66E91AE97332962b,alterscope-ascend,inf,inf,0.13,1
0xdc1aeF6cF0F13267281a0D3547D205eA32287e49,1,euler_v2,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,WETH,18,0.0,0.0,1.0,0.0,0xe7d9dC800b9373aB0Ac25ce81Fdc85De2176Bb50,frontier-renzo,inf,inf,0.15,1
0xdc3F589dc09cc120A1cCF359a3fED22b053eCEB7,1,euler_v2,0x62C6E813b9589C3631Ba0Cdb013acdB8544038B7,PT-USDe-27NOV2025,18,0.0,0.0,1.0,0.0,,,1000000.0,0.0,0.15,1
0xdc685C0b34eDd19f702a8ad4cD4d8279F6452AC8,1,euler_v2,0x61da65F0534C6A4F4c9757f2979A923c08d6D2aa,PT-mMEV-30OCT2025,6,784971.455706,0.0,1.0,0.0,,frontier-mmev,inf,inf,0.15,1
0xddd082d01852EFccEc0DB5477F41f530Ecb0C136,1,euler_v2,0xd5F7838F5C461fefF7FE49ea5ebaF7728bB0ADfa,mETH,18,0.000673694050258,0.0,1.0000983662560234,0.0,0x8a70d5962899B58eacC4d8a62368D490C0e53ad4,,6249.999999999999,0.0,0.15,1
0xdeb244bc73c00f2C7dbb47FA4DB9674613DEc12C,1,euler_v2,0x9D39A5DE30e57443BfF2A8307A4256c8797A3497,sUSDe,18,0.0,0.0,1.0,0.0,,,inf,inf,0.0,0
0xdf3d2053997454bc9DfDC859e3785E24a8f4518b,1,euler_v2,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,WBTC,8,0.0,0.0,1.0,0.0,,,inf,inf,0.0,0
0xe00A44e1210BAe0EACEeeaF202c349d4B16480FE,1,euler_v2,0x8c9532a60E0E7C6BbD2B2c1303F63aCE1c3E9811,pzETH,18,5.140288175338105,0.0,1.0,0.0,,mev-capital-weth,7000.0,inf,0.0,0
0xe01354f8A8fa44E87d96574D1E5Bcd78D61d6EbE,1,euler_v2,0xb64C014307622eB15046C66fF71D04258F5963DC,mevBTC,18,41.009526517459,0.0,1.0,0.0,,frontier-mevbtc,inf,inf,0.15,1
0xe0695883730ddd5eb322A601e08890c301fFcc71,1,euler_v2,0xcCcc62962d17b8914c62D74FfB843d73B2a3cccC,cUSD,18,0.0,0.0,1.0,0.0,,,inf,inf,0.0,0
0xe0a80d35bB6618CBA260120b279d357978c42BCE,1,euler_v2,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USDC,6,25802136.647558,23510941.5301408,1.078773245028734,0.1,0x43F768906566fe61BFb373291BA49100C751c825,euler-yield,300000000.0,270000000.0,0.15,1
0xe0f8c07282bDc7831bAea448c2F6bFEc8eeBDcA7,1,euler_v2,0x80ac24aA929eaF5013f6436cdA2a7ba190f5Cc0b,syrupUSDC,6,52.723563,0.0,1.0,0.1,0xc27214e272AE6D3012feA808c79A41BF4013F044,euler-yield,100000.0,0.0,0.15,1
0xe110cE19a0402E4f52619317047B6ebCE464D635,1,euler_v2,0xcbB7C0000aB88B473b1f5aFd9ef808440eed33Bf,cbBTC,8,0.0,0.0,1.0,0.0,0x2e8f0196624EB6152BD43F009018379b60196a91,,100.0,80.0,0.15,1
0xe11a462235A39C90921C4a59D4E8B2707330BCf2,1,euler_v2,0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0,wstETH,18,0.0141480272686124,0.0,1.0,0.0,0x871af565E2FDA6d0B650Fabed399CaB53b710102,resolv,inf,inf,0.1,1
0xe1Ce9AF672f8854845E5474400B6ddC7AE458a10,1,euler_v2,0x8292Bb45bf1Ee4d140127049757C2E0fF06317eD,RLUSD,18,21456944.36282218,18181473.281368792,1.0302508124093843,0.1,0x43F768906566fe61BFb373291BA49100C751c825,euler-yield,200000000.0,180000000.0,0.15,1
0xe20a71f4eaB87dA446Ff8d477637730C6011aD09,1,euler_v2,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,WETH,18,0.0,0.0,1.0043468200928918,0.0,0xF1a82e49c565511DF5aA36eF2b23ba9e4aF0985B,,inf,inf,0.15,1
0xe2D6A2a16ff6d3bbc4C90736A7e6F7Cc3C9B8fa9,1,euler_v2,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,WETH,18,289.45275145683735,202.65381522291895,1.0308797359106,0.1,0x3fF20b354dCc623073647e4F2a2cD955A45Defb1,mev-capital-weth,inf,inf,0.15,1
0xe2b187502b655BE77BF04261f879c5cF3fc0639F,1,euler_v2,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,USDe,18,0.0,0.0,1.0,0.0,0x92036cE28a88FEf81273e45692394Fa260b0118f,horizon-clearstar,20000000.0,18000000.0,0.15,1
0xe3CA8369346A35b0633da9A4Eb48394478C8BEC2,1,euler_v2,0xa3931d71877C0E7a3148CB7Eb4463524FEc27fbD,sUSDS,18,49.698083771054954,0.0,1.0,0.0,,,inf,inf,0.0,0
0xe3E33B69a9089D1b556C6aA9095291C7Ac4A681C,1,euler_v2,0x997Ec6Bf18a30Ef01ed8D9c90718C7726a213527,PT-pumpBTC-27MAR2025,8,0.0,0.0,1.0,0.0,,,175.0,inf,0.15,1
0xe3Fd841FE4701bBA147e478CfBc46889116B7d3d,1,euler_v2,0x23E60d1488525bf4685f53b3aa8E676c30321066,PT-wstUSR-25SEP2025,18,806.0859882275034,0.0,1.0,0.0,,resolv,6000000.0,0.0,0.0,0
0xe3b66cA897B4B844d5a8ee7A30982FAc0d126760,1,euler_v2,0xa3931d71877C0E7a3148CB7Eb4463524FEc27fbD,sUSDS,18,0.0,0.0,1.0,0.0,0x75846C89cbb80FB52B5Dc4c14a459358186528DE,stablecoin-maxi,inf,inf,0.1,1
0xe3eb096CD9A87c271567b0134f6dE061c112A9E7,1,euler_v2,0x73A15FeD60Bf67631dC6cd7Bc5B6e8da8190aCF5,USD0,18,13.750190203155007,0.0,1.0013125645898453,0.0,0x75846C89cbb80FB52B5Dc4c14a459358186528DE,stablecoin-maxi,10000000.0,9000000.0,0.1,1
0xe44eb816F7c6B5A3Bec1F49F821e9eb9b19c38E1,1,euler_v2,0xA35b1B31Ce002FBF2058D22F30f95D405200A15b,ETHx,18,0.0,0.0,1.0346309635569997,0.0,0x0f8A7308A574BB04A0EE0921E9D687F781cf577f,,inf,inf,0.06,1
0xe47BABACfc9Ce5F85126fab7C7E211DA077d820E,1,euler_v2,0xD7158ee345dab25B4fC95266C2bd8d062f243A13,PT-YU-4DEC2025,18,4512523.660816774,0.0,1.0,0.0,,frontier-yala,inf,inf,0.15,1
0xe4b7d35f2F6835AA84581a9a6d8Ba829413E9F27,1,euler_v2,0xDCD0f5ab30856F28385F641580Bbd85f88349124,alUSD,18,0.0,0.0,1.0,0.0,0x0CB4E11A39Ce62888A92dA4FcF2af89E188e3f10,,inf,inf,0.0,0
0xe846ca062aB869b66aE8DcD811973f628BA82eAf,1,euler_v2,0xCd5fE23C85820F7B72D0926FC9b05b43E359b7ee,weETH,18,390.5145423763575,0.3970779166612619,1.0033371914810176,0.0,0x3182ddB461934E312eEC21035324243648DdfcD7,euler-prime,13500.000000000002,3380.0,0.15,1
0xe8623ea315C66C1Eb208BecA0A8A4B4a994C21D5,1,euler_v2,0xD11c452fc99cF405034ee446803b6F6c1F6d5ED8,tETH,18,0.0,0.0,1.0,0.0,,,2500.0,0.0,0.0,0
0xeBA46a9219297cFE7cDAbF41172BaD25a8785d96,1,euler_v2,0x9D39A5DE30e57443BfF2A8307A4256c8797A3497,sUSDe,18,0.0,0.0,1.0,0.0,0x719fdf2Abc7171058c8d93F241Bfc66870f3C436,horizon-clearstar,25000000.0,22500000.0,0.15,1
0xeCa5bb96aA39862ef9177914e9aFA11F68874c57,1,euler_v2,0x9D39A5DE30e57443BfF2A8307A4256c8797A3497,sUSDe,18,0.0,0.0,1.0,0.0,,,80000000.0,0.0,0.0,1
0xeE8693c11acE62839bB96beaE86696c1e78Aba3F,1,euler_v2,0x18084fbA666a33d37592fA2633fD49a74DD93a88,tBTC,18,0.0,0.0,1.0,0.0,0x5dB2A8025405356A04be91922113E2D7f86917d1,re7-labs-basic,inf,inf,0.15,1
0xea0C048c728578b1510EBDF9b692E8936D6Fbc90,1,euler_v2,0x437cc33344a0B27A429f795ff6B469C72698B291,wM,6,881.1188,0.0,1.0399713461987543,0.0,0xabF28324f0092eCC5834A9cB2895EBeDBc5AccD0,re7-labs-basic,inf,inf,0.1,1
0xed1D68CF6D5F5305633683b3706576206Eb6784c,1,euler_v2,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,USDe,18,0.0,0.0,1.0108053388649507,0.0,0x6a48d71b849f88977a681E2391F064A22e953fb9,,inf,inf,0.1,1
0xee944C7Dd107617550EC11AFCF652e14E7670A37,1,euler_v2,0x80ac24aA929eaF5013f6436cdA2a7ba190f5Cc0b,syrupUSDC,6,4702474.542744,0.0,1.0,0.0,,euler-prime,20000000.0,inf,0.15,1
0xf1BA8c5Ca5aB011d06f31e64DaD313d204aCb9Eb,1,euler_v2,0xE2Fc85BfB48C4cF147921fBE110cf92Ef9f26F94,xUSD,6,12727658.467709,0.0,1.0014782218690086,0.122,0x0000000000000000000000000000000000000000,telosc-stream,20000000.0,0.0,0.15,1
0xf2f826c190D020A6D1EC422bF2269E63b8b315E0,1,euler_v2,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USDC,6,297462.440233,213318.87042724172,1.1426635980341018,0.0,0x8680633Fb8654654f731Ca3930c54a6831EAe203,swaap-labs,inf,inf,0.1,1
