asset,shock,mode,family,level,tvl_initial,tvl_final,total_liquidations,total_liquidated_value_usd,final_bad_debt_usd,liquidation_efficiency
0x437cc33344a0b27a429f795ff6b469c72698b291,-0.35,Agent,bonus,0.12,118666426.3371337,118666426.3371337,2,484.23507343219984,11.909058427821702,1.4984231770095768
0x437cc33344a0b27a429f795ff6b469c72698b291,-0.325,Agent,bonus,0.12,118720898.56882901,118720898.56882901,2,484.6004111903541,12.285275196724143,1.4678209428421343
0x437cc33344a0b27a429f795ff6b469c72698b291,-0.3,Agent,bonus,0.12,118775401.3704906,118775401.3704906,2,484.9658868089198,12.661576045936137,1.4390199366065577
0x437cc33344a0b27a429f795ff6b469c72698b291,-0.275,Agent,bonus,0.12,118829934.74211808,118829934.74211808,2,485.33150028789686,13.037961441655108,1.4118647399807027
0x437cc33344a0b27a429f795ff6b469c72698b291,-0.25,Agent,bonus,0.12,118884498.68371087,118884498.68371087,2,485.6972516272853,13.414431848151088,1.3862173174617194
0x437cc33344a0b27a429f795ff6b469c72698b291,-0.225,Agent,bonus,0.12,118939093.19526862,118939093.19526862,2,486.06314082708496,13.790987727778694,1.3619546522278294
0x437cc33344a0b27a429f795ff6b469c72698b291,-0.2,Agent,bonus,0.12,118993718.27679077,118993718.27679077,2,486.429167887296,14.16762954098497,1.338966757622702
0x437cc33344a0b27a429f795ff6b469c72698b291,-0.175,Agent,bonus,0.12,119048373.92827693,119048373.92827693,2,486.79533280791844,14.544357746320417,1.3171549964312168
0x437cc33344a0b27a429f795ff6b469c72698b291,-0.15,Agent,bonus,0.12,119103060.1497266,119103060.1497266,2,487.1616355889522,14.921172800448968,1.2964306537631625
0x437cc33344a0b27a429f795ff6b469c72698b291,-0.125,Agent,bonus,0.12,119157776.94113936,119157776.94113936,2,487.5280762303974,15.298075158156374,1.27671371999472
0x437cc33344a0b27a429f795ff6b469c72698b291,-0.1,Agent,bonus,0.12,119212524.30251473,119212524.30251473,2,487.89465473225385,15.675065272362268,1.2579318485597033
0x437cc33344a0b27a429f795ff6b469c72698b291,-0.075,Agent,bonus,0.12,119267302.23385228,119267302.23385228,2,488.2613710945218,16.05214359412576,1.2400194599696421
0x437cc33344a0b27a429f795ff6b469c72698b291,-0.05,Agent,bonus,0.12,119322110.73515156,119322110.73515156,2,488.62822531720093,16.429310572659432,1.2229169686727417
0x437cc33344a0b27a429f795ff6b469c72698b291,-0.025,Agent,bonus,0.12,119376949.80641209,119376949.80641209,2,488.99521740029144,16.806566655335583,1.2065701135431837
0x4c9edd5852cd905f086c759e8383e09bff1e68b3,-0.4,Agent,bonus,0.12,55970688.10835628,55970688.10835628,102,3795080.0185379926,2577211.2153269276,0.15475490554555907
0x4c9edd5852cd905f086c759e8383e09bff1e68b3,-0.375,Agent,bonus,0.12,56766380.681217395,56766380.681217395,102,3947160.617126448,2468272.1256223726,0.16223875761845452
0x4c9edd5852cd905f086c759e8383e09bff1e68b3,-0.35,Agent,bonus,0.12,58139742.99977494,58139742.99977494,102,3907285.560530604,2305380.4218253,0.18080123456932376
0x4c9edd5852cd905f086c759e8383e09bff1e68b3,-0.325,Agent,bonus,0.12,57389287.52480095,57389287.52480095,101,7670088.732624044,1976777.220360005,0.2616429989047704
0x4c9edd5852cd905f086c759e8383e09bff1e68b3,-0.3,Agent,bonus,0.12,59978346.14075632,59978346.14075632,99,8442343.283308912,1645770.9089925885,0.31526632533047566
0x4c9edd5852cd905f086c759e8383e09bff1e68b3,-0.275,Agent,bonus,0.12,62954439.72453712,62954439.72453712,89,8957588.173497876,1351433.9492387737,0.33491842039736125
0x4c9edd5852cd905f086c759e8383e09bff1e68b3,-0.25,Agent,bonus,0.12,71171308.67649975,71171308.67649975,83,4373862.309000327,1081987.0349327084,0.4018625820073414
0x4c9edd5852cd905f086c759e8383e09bff1e68b3,-0.225,Agent,bonus,0.12,75030346.70165376,75030346.70165376,70,4304173.661569574,823028.4893115626,0.4993458143986797
0x4c9edd5852cd905f086c759e8383e09bff1e68b3,-0.2,Agent,bonus,0.12,79341627.29858933,79341627.29858933,61,3920254.265965349,592752.7790254316,0.6684028007174783
0x4c9edd5852cd905f086c759e8383e09bff1e68b3,-0.175,Agent,bonus,0.12,83447768.5405844,83447768.5405844,55,3908540.9947289703,362104.95825506176,0.964855774427276
0x4c9edd5852cd905f086c759e8383e09bff1e68b3,-0.15,Agent,bonus,0.12,88563971.89011958,88563971.89011958,40,2996886.779799854,188030.63258037055,1.4354859757948903
0x4c9edd5852cd905f086c759e8383e09bff1e68b3,-0.125,Agent,bonus,0.12,94266674.99926879,94266674.99926879,25,1611412.4630122576,67971.30809328341,1.3676998621186092
0x4c9edd5852cd905f086c759e8383e09bff1e68b3,-0.1,Agent,bonus,0.12,99514667.21407892,99514667.21407892,16,763652.4188849275,31603.264228046755,1.4005580975942387
0x4c9edd5852cd905f086c759e8383e09bff1e68b3,-0.075,Agent,bonus,0.12,104091083.84415522,104091083.84415522,10,749382.4507374163,15.388059913869677,1552.211569895369
0x4c9edd5852cd905f086c759e8383e09bff1e68b3,-0.05,Agent,bonus,0.12,108806054.6430428,108806054.6430428,3,731680.4846135087,0.0,1.0
0x4c9edd5852cd905f086c759e8383e09bff1e68b3,-0.025,Agent,bonus,0.12,114400868.09875265,114400868.09875265,2,815.1325504997062,0.0,1.0
0x68749665ff8d2d112fa859aa293f07a622782f38,-0.4,Agent,bonus,0.12,108060674.29583722,108060674.29583722,3,62106.11742556145,0.0,1.0
0x68749665ff8d2d112fa859aa293f07a622782f38,-0.375,Agent,bonus,0.12,108739684.32116011,108739684.32116011,3,62343.361704642164,0.0,1.0
0x68749665ff8d2d112fa859aa293f07a622782f38,-0.35,Agent,bonus,0.12,109422374.17743996,109422374.17743996,2,62580.685585095176,0.0,1.0
0x68749665ff8d2d112fa859aa293f07a622782f38,-0.325,Agent,bonus,0.12,110108743.8356496,110108743.8356496,2,62818.11809409463,0.0,1.0
0x68749665ff8d2d112fa859aa293f07a622782f38,-0.3,Agent,bonus,0.12,110798361.47942705,110798361.47942705,3,63487.47559354859,0.0,1.0
0x68749665ff8d2d112fa859aa293f07a622782f38,-0.275,Agent,bonus,0.12,111492084.75246035,111492084.75246035,3,63731.11439553101,0.0,1.0
0x68749665ff8d2d112fa859aa293f07a622782f38,-0.25,Agent,bonus,0.12,112189487.80683175,112189487.80683175,3,63974.88241769239,0.0,1.0
0x68749665ff8d2d112fa859aa293f07a622782f38,-0.225,Agent,bonus,0.12,112953985.15144588,112953985.15144588,2,804.2707554766016,0.0,1.0
0x68749665ff8d2d112fa859aa293f07a622782f38,-0.2,Agent,bonus,0.12,113658984.85203598,113658984.85203598,2,811.2136756090682,0.0,1.0
0x68749665ff8d2d112fa859aa293f07a622782f38,-0.175,Agent,bonus,0.12,114368020.34599067,114368020.34599067,1,462.27378947163896,0.0,1.0
0x68749665ff8d2d112fa859aa293f07a622782f38,-0.15,Agent,bonus,0.12,115080380.61651292,115080380.61651292,1,468.46789412019456,0.0,1.0
0x68749665ff8d2d112fa859aa293f07a622782f38,-0.125,Agent,bonus,0.12,115796419.92236336,115796419.92236336,2,474.96391356302024,0.5733153348643842,21.164355570659826
0x68749665ff8d2d112fa859aa293f07a622782f38,-0.1,Agent,bonus,0.12,116516140.03065594,116516140.03065594,2,477.8264234453468,3.8882563887671315,3.554042985044167
0x68749665ff8d2d112fa859aa293f07a622782f38,-0.075,Agent,bonus,0.12,117239540.03767213,117239540.03767213,2,480.69752176458724,7.2064436968669865,2.150072363678781
0x68749665ff8d2d112fa859aa293f07a622782f38,-0.05,Agent,bonus,0.12,117966619.94306304,117966619.94306304,2,483.57720852074186,10.528226237588633,1.629926396320194
0x68749665ff8d2d112fa859aa293f07a622782f38,-0.025,Agent,bonus,0.12,118697379.74649182,118697379.74649182,2,486.4654837138105,13.853940754505377,1.3582375349852527
0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,-0.4,Agent,bonus,0.12,69632887.06712112,69632887.06712112,101,4531594.944676006,906766.1365118314,0.47210325711627105
0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,-0.375,Agent,bonus,0.12,72037216.92132233,72037216.92132233,93,4539241.743775339,705080.942044859,0.5820977003560512
0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,-0.35,Agent,bonus,0.12,74361072.83152996,74361072.83152996,85,4725672.507466298,480055.84784858214,0.7681350264590923
0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,-0.325,Agent,bonus,0.12,76748560.31317748,76748560.31317748,85,4809391.078099258,369081.4961391764,0.7742707235944475
0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,-0.3,Agent,bonus,0.12,81714134.84037176,81714134.84037176,69,2371203.46279203,276896.4056918613,0.697492414522783
0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,-0.275,Agent,bonus,0.12,84221210.86641316,84221210.86641316,66,2478014.173196441,173181.6115545291,1.0195032872156207
0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,-0.25,Agent,bonus,0.12,86877678.67094149,86877678.67094149,56,2469239.2564953724,110630.78690445039,1.1759360777614076
0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,-0.225,Agent,bonus,0.12,90450381.97191209,90450381.97191209,44,1603127.85297941,64151.07349574948,1.512292146400552
0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,-0.2,Agent,bonus,0.12,93358428.42858261,93358428.42858261,33,1460056.5044466483,34258.27027263498,1.9274020243933665
0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,-0.175,Agent,bonus,0.12,96904939.91830021,96904939.91830021,25,739225.9829821268,18629.727802924117,2.02254048328316
0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,-0.15,Agent,bonus,0.12,100279185.25018801,100279185.25018801,17,262669.59391702013,5963.33163235859,3.406305012596158
0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,-0.125,Agent,bonus,0.12,103326427.2431129,103326427.2431129,11,179897.01846102386,1486.5816842459537,6.003866303363011
0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,-0.1,Agent,bonus,0.12,106445915.5422359,106445915.5422359,8,96461.30258792981,396.7868238917069,4.963198374023919
0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,-0.075,Agent,bonus,0.12,109634977.72086237,109634977.72086237,5,17706.84141946579,21.978624154634623,41.126922764937426
0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,-0.05,Agent,bonus,0.12,112820734.12571564,112820734.12571564,3,16854.944952972903,20.50036434060342,2.639212141192722
0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,-0.025,Agent,bonus,0.12,116096998.61347492,116096998.61347492,2,465.20636331585797,18.902190430430238,1.0917868691627695
0x80ac24aa929eaf5013f6436cda2a7ba190f5cc0b,-0.4,Agent,bonus,0.12,85464242.59706932,85464242.59706932,26,9261001.540526839,42781.34464464761,6.846935337629731
0x80ac24aa929eaf5013f6436cda2a7ba190f5cc0b,-0.375,Agent,bonus,0.12,86760298.58542287,86760298.58542287,22,9366305.227044098,33284.247363191236,7.388462004129419
0x80ac24aa929eaf5013f6436cda2a7ba190f5cc0b,-0.35,Agent,bonus,0.12,88029037.27844994,88029037.27844994,22,9519325.415528899,23342.1040259351,8.466095520392383
0x80ac24aa929eaf5013f6436cda2a7ba190f5cc0b,-0.325,Agent,bonus,0.12,89323320.33954833,89323320.33954833,19,9667226.157417953,12929.19979819654,11.435957277620373
0x80ac24aa929eaf5013f6436cda2a7ba190f5cc0b,-0.3,Agent,bonus,0.12,90787946.67025161,90787946.67025161,14,9665060.554731555,2193.531126271729,44.41638760850406
0x80ac24aa929eaf5013f6436cda2a7ba190f5cc0b,-0.275,Agent,bonus,0.12,92117700.39430697,92117700.39430697,13,9809179.581732595,0.0,1.0
0x80ac24aa929eaf5013f6436cda2a7ba190f5cc0b,-0.25,Agent,bonus,0.12,102661566.33354492,102661566.33354492,11,756947.0230099113,0.0,1.0
0x80ac24aa929eaf5013f6436cda2a7ba190f5cc0b,-0.225,Agent,bonus,0.12,104187494.9038022,104187494.9038022,6,742605.9938531384,0.0,1.0
0x80ac24aa929eaf5013f6436cda2a7ba190f5cc0b,-0.2,Agent,bonus,0.12,105714635.64795628,105714635.64795628,6,747006.9513847302,0.0,1.0
0x80ac24aa929eaf5013f6436cda2a7ba190f5cc0b,-0.175,Agent,bonus,0.12,107261753.36709616,107261753.36709616,4,751385.0945157446,0.0,1.0
0x80ac24aa929eaf5013f6436cda2a7ba190f5cc0b,-0.15,Agent,bonus,0.12,109578868.8116789,109578868.8116789,2,5718.243317250243,1.429471785428552,9.64015268895745
0x80ac24aa929eaf5013f6436cda2a7ba190f5cc0b,-0.125,Agent,bonus,0.12,111175538.68886088,111175538.68886088,1,450.0050104054393,3.974037878477005,3.3158225563494264
0x80ac24aa929eaf5013f6436cda2a7ba190f5cc0b,-0.1,Agent,bonus,0.12,112786886.8955745,112786886.8955745,1,457.5655042260405,6.550856878453402,2.2297172956685074
0x80ac24aa929eaf5013f6436cda2a7ba190f5cc0b,-0.075,Agent,bonus,0.12,114418189.16746798,114418189.16746798,1,465.1889816469497,9.16009756784763,1.7517439832206998
0x80ac24aa929eaf5013f6436cda2a7ba190f5cc0b,-0.05,Agent,bonus,0.12,116069444.62902811,116069444.62902811,2,473.7507957029952,11.801920163196813,1.4835084302918367
0x80ac24aa929eaf5013f6436cda2a7ba190f5cc0b,-0.025,Agent,bonus,0.12,117740655.00605747,117740655.00605747,2,481.5249916420001,14.47647685164931,1.3111717987452125
0x8236a87084f8b84306f72007f36f2618a5634494,-0.4,Agent,bonus,0.12,68054234.6660881,68054234.6660881,87,4634522.624045798,1213424.480190262,0.3777844904414557
0x8236a87084f8b84306f72007f36f2618a5634494,-0.375,Agent,bonus,0.12,70742100.02167986,70742100.02167986,81,4417301.700806889,1021809.8202178536,0.45771592231767966
0x8236a87084f8b84306f72007f36f2618a5634494,-0.35,Agent,bonus,0.12,73119921.81956913,73119921.81956913,75,4592417.307440818,823449.4202874245,0.5459247670740717
0x8236a87084f8b84306f72007f36f2618a5634494,-0.325,Agent,bonus,0.12,76083152.09040697,76083152.09040697,71,4222989.031222418,659771.662473126,0.6190493848421746
0x8236a87084f8b84306f72007f36f2618a5634494,-0.3,Agent,bonus,0.12,79099876.28029096,79099876.28029096,61,3874405.156500549,497302.8163284675,0.7612587690521604
0x8236a87084f8b84306f72007f36f2618a5634494,-0.275,Agent,bonus,0.12,81742120.89391899,81742120.89391899,58,3974714.5428826236,335967.51754818147,1.020892560477972
0x8236a87084f8b84306f72007f36f2618a5634494,-0.25,Agent,bonus,0.12,85052745.58970429,85052745.58970429,50,3428435.634442436,228387.66364528405,1.243771245602507
0x8236a87084f8b84306f72007f36f2618a5634494,-0.225,Agent,bonus,0.12,88405869.12605488,88405869.12605488,39,2953463.9277583575,82548.99963326783,2.7657459150139694
0x8236a87084f8b84306f72007f36f2618a5634494,-0.2,Agent,bonus,0.12,91330177.7939757,91330177.7939757,32,2903305.966440878,16258.690896839587,8.990379653298637
0x8236a87084f8b84306f72007f36f2618a5634494,-0.175,Agent,bonus,0.12,95827780.59577751,95827780.59577751,23,1300303.196982083,5066.288633031614,7.250217058620337
0x8236a87084f8b84306f72007f36f2618a5634494,-0.15,Agent,bonus,0.12,99247644.33557126,99247644.33557126,17,841942.5433156582,2518.064797294745,6.89670992400637
0x8236a87084f8b84306f72007f36f2618a5634494,-0.125,Agent,bonus,0.12,102966715.10043949,102966715.10043949,13,159606.1784767593,285.75927191033935,13.73112743918416
0x8236a87084f8b84306f72007f36f2618a5634494,-0.1,Agent,bonus,0.12,106218169.11199494,106218169.11199494,7,18487.2529095066,0.0,1.0
0x8236a87084f8b84306f72007f36f2618a5634494,-0.075,Agent,bonus,0.12,109405094.2418722,109405094.2418722,3,17158.681960873095,0.0,1.0
0x8236a87084f8b84306f72007f36f2618a5634494,-0.05,Agent,bonus,0.12,112682942.08536154,112682942.08536154,1,450.653067215478,3.976545304471994,3.3181135905783825
0x8236a87084f8b84306f72007f36f2618a5634494,-0.025,Agent,bonus,0.12,116019607.04029292,116019607.04029292,2,470.21756827182185,10.480466223611746,1.6015995699958714
0x8292bb45bf1ee4d140127049757c2e0ff06317ed,-0.4,Agent,bonus,0.12,111350807.2892921,111350807.2892921,3,805.6822123363179,0.0,1.0
0x8292bb45bf1ee4d140127049757c2e0ff06317ed,-0.375,Agent,bonus,0.12,111842776.18700212,111842776.18700212,2,785.7482177067486,0.0,1.0
0x8292bb45bf1ee4d140127049757c2e0ff06317ed,-0.35,Agent,bonus,0.12,112336465.88640669,112336465.88640669,2,791.0925530746517,0.0,1.0
0x8292bb45bf1ee4d140127049757c2e0ff06317ed,-0.325,Agent,bonus,0.12,112831901.64713275,112831901.64713275,2,796.4555914779746,0.0,1.0
0x8292bb45bf1ee4d140127049757c2e0ff06317ed,-0.3,Agent,bonus,0.12,113329083.46918027,113329083.46918027,2,801.8373329167172,0.0,1.0
0x8292bb45bf1ee4d140127049757c2e0ff06317ed,-0.275,Agent,bonus,0.12,113828363.45515499,113828363.45515499,1,455.13517169770716,0.0,1.0
0x8292bb45bf1ee4d140127049757c2e0ff06317ed,-0.25,Agent,bonus,0.12,114329038.26082389,114329038.26082389,1,459.693340786566,0.0,1.0
0x8292bb45bf1ee4d140127049757c2e0ff06317ed,-0.225,Agent,bonus,0.12,114831458.27240352,114831458.27240352,2,465.12562365550343,0.0,1.0
0x8292bb45bf1ee4d140127049757c2e0ff06317ed,-0.2,Agent,bonus,0.12,115335625.190457,115335625.190457,2,469.7314572408223,0.0,1.0
0x8292bb45bf1ee4d140127049757c2e0ff06317ed,-0.175,Agent,bonus,0.12,115841538.20913781,115841538.20913781,2,472.82887816416286,1.4878098087369263,8.423087799881499
0x8292bb45bf1ee4d140127049757c2e0ff06317ed,-0.15,Agent,bonus,0.12,116349197.31709664,116349197.31709664,2,475.17343768345484,3.7192275297982347,3.6768710821355057
0x8292bb45bf1ee4d140127049757c2e0ff06317ed,-0.125,Agent,bonus,0.12,116858602.49583952,116858602.49583952,2,477.52378541915584,5.95409747196461,2.488170950991783
0x8292bb45bf1ee4d140127049757c2e0ff06317ed,-0.1,Agent,bonus,0.12,117369753.74525863,117369753.74525863,2,479.8799213712657,8.192527542091549,1.947034919830655
0x8292bb45bf1ee4d140127049757c2e0ff06317ed,-0.075,Agent,bonus,0.12,117882651.06524873,117882651.06524873,2,482.24184553978444,10.434622882007547,1.6372608764344152
0x8292bb45bf1ee4d140127049757c2e0ff06317ed,-0.05,Agent,bonus,0.12,118397294.45570742,118397294.45570742,2,484.6095579247118,12.680485956492943,1.4363883760593892
0x8292bb45bf1ee4d140127049757c2e0ff06317ed,-0.025,Agent,bonus,0.12,118913683.91653478,118913683.91653478,2,486.9830585260482,14.930216637918504,1.2954229683630203
0x9d39a5de30e57443bff2a8307a4256c8797a3497,-0.4,Agent,bonus,0.12,82910190.72177246,82910190.72177246,57,10859202.855479734,146571.6790485465,3.2480172456647876
0x9d39a5de30e57443bff2a8307a4256c8797a3497,-0.375,Agent,bonus,0.12,84153197.48266873,84153197.48266873,55,11117639.282356713,92259.86093494979,4.460957263812696
0x9d39a5de30e57443bff2a8307a4256c8797a3497,-0.35,Agent,bonus,0.12,85487442.35950398,85487442.35950398,49,11276747.071922338,65724.05438569903,5.222594417307412
0x9d39a5de30e57443bff2a8307a4256c8797a3497,-0.325,Agent,bonus,0.12,86985518.78381369,86985518.78381369,46,11286457.48237034,44439.5696716708,6.158693824618936
0x9d39a5de30e57443bff2a8307a4256c8797a3497,-0.3,Agent,bonus,0.12,88602926.01021677,88602926.01021677,41,11196250.522238212,23427.143636299104,8.820676233795593
0x9d39a5de30e57443bff2a8307a4256c8797a3497,-0.275,Agent,bonus,0.12,89920135.26939675,89920135.26939675,39,11414273.616965873,14068.12015623607,10.101531781378698
0x9d39a5de30e57443bff2a8307a4256c8797a3497,-0.25,Agent,bonus,0.12,91392932.19647026,91392932.19647026,33,11490002.525875084,11101.10479308484,6.799632501505066
0x9d39a5de30e57443bff2a8307a4256c8797a3497,-0.225,Agent,bonus,0.12,102746475.1955927,102746475.1955927,25,1702600.564119912,10204.378237355695,3.356918490854929
0x9d39a5de30e57443bff2a8307a4256c8797a3497,-0.2,Agent,bonus,0.12,104536287.2561371,104536287.2561371,14,1498850.4306699624,9072.252146446404,2.6440396589704402
0x9d39a5de30e57443bff2a8307a4256c8797a3497,-0.175,Agent,bonus,0.12,106114375.44620942,106114375.44620942,13,1527176.68378815,7273.100151470305,2.0361185246200884
0x9d39a5de30e57443bff2a8307a4256c8797a3497,-0.15,Agent,bonus,0.12,108839982.43381323,108839982.43381323,8,427769.9135627705,5373.664160500699,1.1696931001548554
0x9d39a5de30e57443bff2a8307a4256c8797a3497,-0.125,Agent,bonus,0.12,110849326.94245534,110849326.94245534,3,64413.06294391001,3372.277716723625,1.135696614465347
0x9d39a5de30e57443bff2a8307a4256c8797a3497,-0.1,Agent,bonus,0.12,112513281.31302817,112513281.31302817,2,66236.23615544647,1266.4957038364446,2.3029278396473356
0x9d39a5de30e57443bff2a8307a4256c8797a3497,-0.075,Agent,bonus,0.12,114196507.46022287,114196507.46022287,3,67633.83662800353,0.0,1.0
0x9d39a5de30e57443bff2a8307a4256c8797a3497,-0.05,Agent,bonus,0.12,115900298.71109286,115900298.71109286,3,66885.32791346402,0.0,1.0
0x9d39a5de30e57443bff2a8307a4256c8797a3497,-0.025,Agent,bonus,0.12,117689421.78382026,117689421.78382026,2,484.1377306702217,6.349802793855633,2.389912728547468
0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,-0.4,Agent,bonus,0.12,53598374.08013739,53598374.08013739,103,3745139.314437396,2704030.264960688,0.1477872329973884
0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,-0.375,Agent,bonus,0.12,52068684.09638553,52068684.09638553,106,7172361.942118275,2458669.3354400406,0.20909820408611293
0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,-0.35,Agent,bonus,0.12,53331541.82470288,53331541.82470288,109,7982535.937662169,2693932.5356251746,0.29936441947062653
0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,-0.325,Agent,bonus,0.12,55672992.00074855,55672992.00074855,103,8013690.1544271475,2768639.1779943784,0.30642551087240777
0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,-0.3,Agent,bonus,0.12,58239656.31503346,58239656.31503346,94,8812887.069780475,2488021.5519350264,0.3473699054553749
0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,-0.275,Agent,bonus,0.12,61593315.32807156,61593315.32807156,89,9045184.55853838,2177874.6903882693,0.422813914057424
0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,-0.25,Agent,bonus,0.12,64703710.023357056,64703710.023357056,79,9677599.544096401,1871208.67061449,0.5048003752459155
0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,-0.225,Agent,bonus,0.12,68478136.51165293,68478136.51165293,72,9766591.564803466,1604267.843501791,0.6098808181209908
0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,-0.2,Agent,bonus,0.12,72439575.73613524,72439575.73613524,64,9969992.689300988,1196239.1972327281,0.7632362087580146
0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,-0.175,Agent,bonus,0.12,76197237.88251862,76197237.88251862,55,10518346.884202084,807368.5794795293,0.9721640637411226
0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,-0.15,Agent,bonus,0.12,80781585.01249802,80781585.01249802,41,10401489.17598104,417358.9020729352,1.4950958516496031
0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,-0.125,Agent,bonus,0.12,86316370.31451008,86316370.31451008,27,9411557.34810305,110319.19311114069,3.2323774651779194
0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,-0.1,Agent,bonus,0.12,90728097.20108077,90728097.20108077,16,9438192.730756642,70104.70987960167,2.616615809151927
0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,-0.075,Agent,bonus,0.12,103998425.17651449,103998425.17651449,9,771306.7807595702,25144.49125623279,1.5671712515551466
0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,-0.05,Agent,bonus,0.12,108748881.36100432,108748881.36100432,3,764810.9151597512,0.0,1.0
