asset,shock,mode,tvl_initial,tvl_final,total_liquidations,total_liquidated_value_usd,final_bad_debt_usd,liquidation_efficiency
0xa3931d71877c0e7a3148cb7eb4463524fec27fbd,-0.025,Agent,118275696.32900852,118275696.32900852,2,485.7439767015226,7.5770160625328415,0.020865743014054253
0xa3931d71877c0e7a3148cb7eb4463524fec27fbd,-0.025,UB,118852026.81553093,118851526.89271933,2,487.54980955754996,,
0xae78736cd615f374d3085123a210448e74fc6393,-0.4,Agent,68624618.34900035,68624618.34900035,84,5159222.637657809,946436.0144262154,0.5413655594651573
0xae78736cd615f374d3085123a210448e74fc6393,-0.4,UB,92204038.76507616,90606558.9372768,38,1527998.5654930081,,
0xae78736cd615f374d3085123a210448e74fc6393,-0.375,Agent,71542600.13899979,71542600.13899979,79,4652673.238862679,757327.4588178602,0.6149965412517355
0xae78736cd615f374d3085123a210448e74fc6393,-0.375,UB,93905806.71687722,92444536.80701692,34,1424178.659075486,,
0xae78736cd615f374d3085123a210448e74fc6393,-0.35,Agent,74145850.3318489,74145850.3318489,72,4558482.949792567,546798.6208287617,0.7645501817649065
0xae78736cd615f374d3085123a210448e74fc6393,-0.35,UB,95607574.66867828,94204807.57653709,29,1380863.590736791,,
0xae78736cd615f374d3085123a210448e74fc6393,-0.325,Agent,76530650.99807973,76530650.99807973,67,4705169.926186526,390049.2741878426,0.8957595736204463
0xae78736cd615f374d3085123a210448e74fc6393,-0.325,UB,97309342.62047933,95922969.6657899,28,1374989.924120438,,
0xae78736cd615f374d3085123a210448e74fc6393,-0.3,Agent,80765966.52069451,80765966.52069451,59,3010307.004260947,300542.19967639796,0.7873957806454167
0xae78736cd615f374d3085123a210448e74fc6393,-0.3,UB,99011110.57228039,97968495.06129025,25,1039960.6367435965,,
0xae78736cd615f374d3085123a210448e74fc6393,-0.275,Agent,83702848.88198656,83702848.88198656,52,2702393.0488470043,198726.5501700407,0.9621601751481451
0xae78736cd615f374d3085123a210448e74fc6393,-0.275,UB,100712878.52408147,99785595.57449959,22,925287.6610156206,,
0xae78736cd615f374d3085123a210448e74fc6393,-0.25,Agent,87085603.35878485,87085603.35878485,46,2003642.091008901,118083.01777552986,0.013011537517477125
0xae78736cd615f374d3085123a210448e74fc6393,-0.25,UB,102414646.47588255,102210302.11274207,16,202965.2528352862,,
0xae78736cd615f374d3085123a210448e74fc6393,-0.225,Agent,90327582.37020294,90327582.37020294,37,1489577.0199448997,69736.29418104712,0.016455136466431545
0xae78736cd615f374d3085123a210448e74fc6393,-0.225,UB,104116414.4276836,103943537.05126849,11,172256.8640424349,,
0xae78736cd615f374d3085123a210448e74fc6393,-0.2,Agent,93246310.47995608,93246310.47995608,29,1366483.6826342558,29875.968692128197,0.028062119283608845
0xae78736cd615f374d3085123a210448e74fc6393,-0.2,UB,105818182.37948464,105799558.56697057,7,18623.812514061865,,
0xae78736cd615f374d3085123a210448e74fc6393,-0.175,Agent,96100247.3589232,96100247.3589232,27,1363986.8569600175,10417.592546784796,0.045585120621892704
0xae78736cd615f374d3085123a210448e74fc6393,-0.175,UB,107519950.33128572,107502088.77269335,5,17861.558592358524,,
0xae78736cd615f374d3085123a210448e74fc6393,-0.15,Agent,99454720.37363593,99454720.37363593,20,926034.3478618031,2085.994273733548,0.08012179451663273
0xae78736cd615f374d3085123a210448e74fc6393,-0.15,UB,109221718.28308675,109204239.88833492,5,17476.506483051926,,
0xae78736cd615f374d3085123a210448e74fc6393,-0.125,Agent,103187821.64903642,103187821.64903642,12,178448.34787991643,966.8563905145187,0.05903790533849577
0xae78736cd615f374d3085123a210448e74fc6393,-0.125,UB,110923486.23488781,110906391.05094682,4,17090.715544636176,,
0xae78736cd615f374d3085123a210448e74fc6393,-0.1,Agent,106409353.98666245,106409353.98666245,7,18486.23437376641,0.0,1.0
0xae78736cd615f374d3085123a210448e74fc6393,-0.1,UB,112625254.18668887,112624775.83372891,2,471.31823292082896,,
0xae78736cd615f374d3085123a210448e74fc6393,-0.075,Agent,109547247.48655072,109547247.48655072,5,17400.454582697035,2.8778260877683652,1.0
0xae78736cd615f374d3085123a210448e74fc6393,-0.075,UB,114327022.13848993,114326555.31567262,2,457.234371124077,,
0xae78736cd615f374d3085123a210448e74fc6393,-0.05,Agent,112777214.55923398,112777214.55923398,1,446.617808476823,7.470034334819302,0.01977593819952549
0xae78736cd615f374d3085123a210448e74fc6393,-0.05,UB,116028790.09029098,116028310.01598729,2,467.94369653064916,,
0xae78736cd615f374d3085123a210448e74fc6393,-0.025,Agent,116066413.28910215,116066413.28910215,2,468.1778435928586,12.238442206483718,0.014363870878821303
0xae78736cd615f374d3085123a210448e74fc6393,-0.025,UB,117730558.04209204,117730064.72692099,2,478.65302193722124,,
0xbe9895146f7af43049ca1c1ae358b0541ea49704,-0.4,Agent,69007391.02729665,69007391.02729665,84,4778034.03362793,937925.4984345956,0.5408795207873995
0xbe9895146f7af43049ca1c1ae358b0541ea49704,-0.4,UB,92208955.53510875,90684262.34502433,37,1457274.2213113068,,
0xbe9895146f7af43049ca1c1ae358b0541ea49704,-0.375,Agent,71980657.71379282,71980657.71379282,79,4212549.518856915,753882.0950962157,0.6084062254998326
0xbe9895146f7af43049ca1c1ae358b0541ea49704,-0.375,UB,93910416.18878277,92452218.39470981,34,1422250.0007800625,,
0xbe9895146f7af43049ca1c1ae358b0541ea49704,-0.35,Agent,74599761.30249768,74599761.30249768,72,4102686.169488968,544456.9169823072,0.7646951652460529
0xbe9895146f7af43049ca1c1ae358b0541ea49704,-0.35,UB,95611876.84245679,94184184.19375882,30,1407064.408978166,,
0xbe9895146f7af43049ca1c1ae358b0541ea49704,-0.325,Agent,77019120.99905264,77019120.99905264,68,4220757.276053311,382917.4679222234,0.9087430841014283
0xbe9895146f7af43049ca1c1ae358b0541ea49704,-0.325,UB,97313337.49613082,95930717.56954463,27,1372356.3279592649,,
0xbe9895146f7af43049ca1c1ae358b0541ea49704,-0.3,Agent,81308138.0655983,81308138.0655983,59,2470674.8709673565,295950.4533579555,0.7894590560427605
0xbe9895146f7af43049ca1c1ae358b0541ea49704,-0.3,UB,99014798.14980483,97975380.33719222,24,1036804.3997911143,,
0xbe9895146f7af43049ca1c1ae358b0541ea49704,-0.275,Agent,84282079.65369993,84282079.65369993,51,2123432.2850991897,197295.390856135,0.9605222351032204
0xbe9895146f7af43049ca1c1ae358b0541ea49704,-0.275,UB,100716258.80347885,99882090.68013212,20,832234.0904049258,,
0xbe9895146f7af43049ca1c1ae358b0541ea49704,-0.25,Agent,87088103.75332704,87088103.75332704,46,2001970.8151328508,116852.99376321804,0.012993628234013708
0xbe9895146f7af43049ca1c1ae358b0541ea49704,-0.25,UB,102417719.45715287,101580204.2998754,17,836236.01379725,,
0xbe9895146f7af43049ca1c1ae358b0541ea49704,-0.225,Agent,90331448.73015113,90331448.73015113,37,1488042.468771858,67632.88870417952,0.016575500829764098
0xbe9895146f7af43049ca1c1ae358b0541ea49704,-0.225,UB,104119180.1108269,103946425.14497843,12,172228.99309579548,,
0xbe9895146f7af43049ca1c1ae358b0541ea49704,-0.2,Agent,93249968.0854841,93249968.0854841,29,1364642.2957097285,28786.524673590287,0.028411920901554696
0xbe9895146f7af43049ca1c1ae358b0541ea49704,-0.2,UB,105820640.76450092,105802061.38603382,7,18579.378467101913,,
0xbe9895146f7af43049ca1c1ae358b0541ea49704,-0.175,Agent,96104833.9322531,96104833.9322531,26,1361517.968247872,9394.11644293202,0.04808870608371621
0xbe9895146f7af43049ca1c1ae358b0541ea49704,-0.175,UB,107522101.41817494,107504278.974658,5,17822.443516930365,,
0xbe9895146f7af43049ca1c1ae358b0541ea49704,-0.15,Agent,99507790.62469995,99507790.62469995,19,874352.9274686815,2027.868687974454,0.07734900353001578
0xbe9895146f7af43049ca1c1ae358b0541ea49704,-0.15,UB,109223562.07184897,109206117.15158148,5,17444.920267490506,,
0xbe9895146f7af43049ca1c1ae358b0541ea49704,-0.125,Agent,103189371.93473929,103189371.93473929,13,178426.1313590372,875.0515071466804,0.06054326871867472
0xbe9895146f7af43049ca1c1ae358b0541ea49704,-0.125,UB,110925022.72552298,110907955.42217156,4,17064.555587025363,,
0xbe9895146f7af43049ca1c1ae358b0541ea49704,-0.1,Agent,106410805.44123909,106410805.44123909,7,18445.665951520932,0.0,1.0
0xbe9895146f7af43049ca1c1ae358b0541ea49704,-0.1,UB,112626483.37919702,112626005.81250069,2,471.90037294979686,,
0xbe9895146f7af43049ca1c1ae358b0541ea49704,-0.075,Agent,109548533.33683746,109548533.33683746,5,17371.1091760614,0.9435983964981327,1.0
0xbe9895146f7af43049ca1c1ae358b0541ea49704,-0.075,UB,114327944.03287104,114327477.7972542,2,457.6677681129454,,
0xbe9895146f7af43049ca1c1ae358b0541ea49704,-0.05,Agent,112778157.02913944,112778157.02913944,2,472.7718809697653,6.163849030061058,0.02297464089591196
0xbe9895146f7af43049ca1c1ae358b0541ea49704,-0.05,UB,116029404.68654506,116028925.00013034,2,468.23262785656135,,
0xbe9895146f7af43049ca1c1ae358b0541ea49704,-0.025,Agent,116066962.79564226,116066962.79564226,2,468.4604840935322,11.576836820677517,0.01491949038989928
0xbe9895146f7af43049ca1c1ae358b0541ea49704,-0.025,UB,117730865.34021908,117730372.2173065,2,478.79748760017736,,
0xbf5495efe5db9ce00f80364c8b423567e58d2110,-0.4,Agent,69418607.24783206,69418607.24783206,85,4784546.1746285,904817.605112643,0.5443976905230645
0xbf5495efe5db9ce00f80364c8b423567e58d2110,-0.4,UB,92506249.4462943,90982335.21327473,37,1465659.666040128,,
0xbf5495efe5db9ce00f80364c8b423567e58d2110,-0.375,Agent,72353437.30255647,72353437.30255647,79,4245153.284395334,721383.2044024421,0.628713550547468
0xbf5495efe5db9ce00f80364c8b423567e58d2110,-0.375,UB,94189129.23051922,92734662.4575177,33,1421780.083406227,,
0xbf5495efe5db9ce00f80364c8b423567e58d2110,-0.35,Agent,74966255.24614379,74966255.24614379,71,4132941.0734355943,507216.15843778645,0.8053515888683921
0xbf5495efe5db9ce00f80364c8b423567e58d2110,-0.35,UB,95872009.01474415,94474311.64305882,29,1379878.8665617586,,
0xbf5495efe5db9ce00f80364c8b423567e58d2110,-0.325,Agent,77386144.91763632,77386144.91763632,68,4214719.999962263,366422.1699633915,0.9177102037754874
0xbf5495efe5db9ce00f80364c8b423567e58d2110,-0.325,UB,97554888.79896906,96174057.25762777,27,1372164.2449334268,,
0xbf5495efe5db9ce00f80364c8b423567e58d2110,-0.3,Agent,81664928.95443973,81664928.95443973,59,2455560.519960003,282108.1455888695,0.8147067294251837
0xbf5495efe5db9ce00f80364c8b423567e58d2110,-0.3,UB,99237768.583194,98198698.79762885,24,1036628.2333230809,,
0xbf5495efe5db9ce00f80364c8b423567e58d2110,-0.275,Agent,84729673.17275591,84729673.17275591,51,2000738.7624362863,181932.14010490483,0.010150192663888113
0xbf5495efe5db9ce00f80364c8b423567e58d2110,-0.275,UB,100920648.36741893,100091197.54578166,17,827586.4802937772,,
0xbf5495efe5db9ce00f80364c8b423567e58d2110,-0.25,Agent,87448471.19563085,87448471.19563085,45,1938158.2700133072,109896.98784330885,0.013356271410196243
0xbf5495efe5db9ce00f80364c8b423567e58d2110,-0.25,UB,102603528.15164386,102400291.63948539,16,202069.47136528871,,
0xbf5495efe5db9ce00f80364c8b423567e58d2110,-0.225,Agent,90669235.41321951,90669235.41321951,36,1424121.3648413636,61787.9764987674,0.01760986770235764
0xbf5495efe5db9ce00f80364c8b423567e58d2110,-0.225,UB,104286407.93586877,104121999.80860993,11,163985.0322713142,,
0xbf5495efe5db9ce00f80364c8b423567e58d2110,-0.2,Agent,93495504.0298488,93495504.0298488,29,1366508.8763958905,26186.072269017954,0.030008205915111934
0xbf5495efe5db9ce00f80364c8b423567e58d2110,-0.2,UB,105969287.72009368,105950754.92000844,7,18532.800085249055,,
0xbf5495efe5db9ce00f80364c8b423567e58d2110,-0.175,Agent,96326265.95674942,96326265.95674942,26,1361488.2377673504,7934.930832869916,0.052348093890138996
0xbf5495efe5db9ce00f80364c8b423567e58d2110,-0.175,UB,107652167.50431862,107634384.93048319,5,17782.57383544016,,
0xbf5495efe5db9ce00f80364c8b423567e58d2110,-0.15,Agent,99730947.2638498,99730947.2638498,17,844706.251849208,1961.6793684084407,0.07213987654133602
0xbf5495efe5db9ce00f80364c8b423567e58d2110,-0.15,UB,109335047.28854355,109317636.54228877,5,17410.746254784608,,
0xbf5495efe5db9ce00f80364c8b423567e58d2110,-0.125,Agent,103356480.85687578,103356480.85687578,12,176721.34407029068,774.9867210336689,0.06114988221422486
0xbf5495efe5db9ce00f80364c8b423567e58d2110,-0.125,UB,111017927.07276848,111000888.24299675,4,17036.230024956945,,
0xbf5495efe5db9ce00f80364c8b423567e58d2110,-0.1,Agent,106546372.03416878,106546372.03416878,7,18403.068979774023,0.0,1.0
0xbf5495efe5db9ce00f80364c8b423567e58d2110,-0.1,UB,112700806.8569934,112700328.79065317,2,472.5176434606896,,
0xbf5495efe5db9ce00f80364c8b423567e58d2110,-0.075,Agent,109652668.87328623,109652668.87328623,5,17339.30471817112,0.7635075139065022,1.0
0xbf5495efe5db9ce00f80364c8b423567e58d2110,-0.075,UB,114383686.6412183,114383220.02132012,2,458.1396990326881,,
0xbf5495efe5db9ce00f80364c8b423567e58d2110,-0.05,Agent,112849224.8837431,112849224.8837431,1,447.77341587868113,6.045598148730198,0.023353718350511504
0xbf5495efe5db9ce00f80364c8b423567e58d2110,-0.05,UB,116066566.42544323,116066086.48247379,2,468.54724846972323,,
0xbf5495efe5db9ce00f80364c8b423567e58d2110,-0.025,Agent,116103304.09991512,116103304.09991512,2,468.7683710951636,11.518597963855312,0.014977970815449947
0xbf5495efe5db9ce00f80364c8b423567e58d2110,-0.025,UB,117749446.20966819,117748952.958301,2,478.9547979067582,,
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,-0.4,Agent,68858994.66136035,68858994.66136035,91,4767826.108567411,979613.7909033324,0.5399552295531815
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,-0.4,UB,92076734.76091011,90127363.1448986,41,1845447.9235643789,,
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,-0.375,Agent,71843883.79982194,71843883.79982194,82,4185949.537206437,799003.1669098602,0.5768354993185314
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,-0.375,UB,93786459.21297155,92269348.6120647,36,1447029.6438282074,,
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,-0.35,Agent,74444256.7546879,74444256.7546879,75,4082302.5571370698,601907.9714150106,0.7277170230165826
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,-0.35,UB,95496183.665033,94077120.45753159,28,1375563.3047351188,,
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,-0.325,Agent,76865774.61197911,76865774.61197911,69,4213469.280936661,426083.0058204807,0.8654343560971934
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,-0.325,UB,97205908.11709441,95798057.86224063,27,1386845.351401912,,
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,-0.3,Agent,81153020.78415957,81153020.78415957,62,2465042.9101322577,341351.65613529325,0.7125069042551437
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,-0.3,UB,98915632.56915584,97851862.81204438,24,1059101.5282565842,,
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,-0.275,Agent,84301075.06980446,84301075.06980446,53,1940210.1214244186,249447.4470836483,0.839647388962609
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,-0.275,UB,100625357.02121729,99774615.78734131,18,848926.9694454657,,
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,-0.25,Agent,86994674.9445178,86994674.9445178,48,1950121.1497601792,154482.66811449986,0.011405285408341924
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,-0.25,UB,102335081.47327873,101478035.1512784,16,855954.2019374839,,
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,-0.225,Agent,89895282.23251386,89895282.23251386,39,1793368.6602220763,96402.82993107763,0.013647725887861626
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,-0.225,UB,104044805.92534015,103232327.84529005,11,812133.471727308,,
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,-0.2,Agent,93103582.6765414,93103582.6765414,32,1397956.2834332,46518.55916149828,0.0209959168806505
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,-0.2,UB,105754530.37740164,105059035.86944987,9,695494.5079517467,,
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,-0.175,Agent,95994427.0539781,95994427.0539781,25,1383444.8400704984,10418.257751158872,0.05715036411430483
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,-0.175,UB,107464254.82946306,107445820.74597695,8,18434.08348610815,,
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,-0.15,Agent,99478628.4378632,99478628.4378632,16,825201.584462669,1921.5983321346816,0.1482424981990941
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,-0.15,UB,109173979.2815245,109156601.28372417,5,17377.99780032772,,
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,-0.125,Agent,102461638.19563033,102461638.19563033,13,838105.1981550643,698.5319253696963,0.1838554254063988
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,-0.125,UB,110883703.73358594,110866692.1196816,4,17011.613904351754,,
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,-0.1,Agent,105675064.5256843,105675064.5256843,9,697296.5412738232,0.0,1.0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,-0.1,UB,112593428.18564735,112592954.130858,2,473.09670894592307,,
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,-0.075,Agent,109504199.57140872,109504199.57140872,5,17309.472991294744,0.0,1.0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,-0.075,UB,114303152.6377088,114302689.07734191,2,458.4976112258492,,
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,-0.05,Agent,112747410.26128125,112747410.26128125,2,473.9169756946013,1.6797795244009772,0.07206194252023934
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,-0.05,UB,116012877.08977023,116012399.1705811,2,468.7858565984972,,
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,-0.025,Agent,116051013.19509251,116051013.19509251,2,469.00193787129933,9.310837139460514,0.01740782899819499
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,-0.025,UB,117722601.54183166,117722109.29490197,2,479.0741019711453,,
0xc139190f447e929f090edeb554d95abb8b18ac1c,-0.4,Agent,72541696.85492401,72541696.85492401,80,4637799.092097998,1257173.3024513146,0.4156746236823348
0xc139190f447e929f090edeb554d95abb8b18ac1c,-0.4,UB,94756836.95263982,90406903.70362681,47,4107346.4088624152,,
0xc139190f447e929f090edeb554d95abb8b18ac1c,-0.375,Agent,75400665.58738653,75400665.58738653,72,4022377.302488243,1086285.2964712705,0.44522239381247564
0xc139190f447e929f090edeb554d95abb8b18ac1c,-0.375,UB,96299055.01771815,93626171.59957291,40,2452446.502335373,,
0xc139190f447e929f090edeb554d95abb8b18ac1c,-0.35,Agent,77777458.446642,77777458.446642,66,3962167.4358135317,907637.1887170366,0.5173542626713656
0xc139190f447e929f090edeb554d95abb8b18ac1c,-0.35,UB,97841273.08279648,96298347.51977362,30,1344400.593290214,,
0xc139190f447e929f090edeb554d95abb8b18ac1c,-0.325,Agent,79995500.23658094,79995500.23658094,61,4120478.069077017,734495.5982949487,0.598869821280605
0xc139190f447e929f090edeb554d95abb8b18ac1c,-0.325,UB,99383491.14787482,98283506.52444118,26,919034.6242880684,,
0xc139190f447e929f090edeb554d95abb8b18ac1c,-0.3,Agent,83411902.04534031,83411902.04534031,56,3104840.587953869,602218.0513928285,0.6211537654243356
0xc139190f447e929f090edeb554d95abb8b18ac1c,-0.3,UB,100925709.21295315,99849272.2320247,25,909380.1133742748,,
0xc139190f447e929f090edeb554d95abb8b18ac1c,-0.275,Agent,85807722.3849838,85807722.3849838,52,3208375.188429609,436625.83996150014,0.7791255210589467
0xc139190f447e929f090edeb554d95abb8b18ac1c,-0.275,UB,102467927.27803147,101493917.57590263,21,820173.3595426492,,
0xc139190f447e929f090edeb554d95abb8b18ac1c,-0.25,Agent,88299865.89033628,88299865.89033628,50,3284110.673210965,267785.52646941127,0.010002226033836945
0xc139190f447e929f090edeb554d95abb8b18ac1c,-0.25,UB,104010145.34310979,103071530.1545405,18,803082.558747066,,
0xc139190f447e929f090edeb554d95abb8b18ac1c,-0.225,Agent,92264081.64193618,92264081.64193618,37,1818911.2957229542,233083.77695305017,0.5829005074809427
0xc139190f447e929f090edeb554d95abb8b18ac1c,-0.225,UB,105552363.40818815,104619373.57292822,14,820803.5513321658,,
0xc139190f447e929f090edeb554d95abb8b18ac1c,-0.2,Agent,95482434.7270837,95482434.7270837,31,1163809.8281497878,199422.73192801682,0.5043703727695383
0xc139190f447e929f090edeb554d95abb8b18ac1c,-0.2,UB,107094581.47326647,106204320.19091143,11,802290.0337202742,,
0xc139190f447e929f090edeb554d95abb8b18ac1c,-0.175,Agent,98406474.66495487,98406474.66495487,25,861657.8149509798,172401.32775879937,0.5429409892076389
0xc139190f447e929f090edeb554d95abb8b18ac1c,-0.175,UB,108636799.5383448,107813638.1126914,9,760301.440239654,,
0xc139190f447e929f090edeb554d95abb8b18ac1c,-0.15,Agent,101187290.17953962,101187290.17953962,22,762440.1384782502,150945.95810372397,0.5904991477976274
0xc139190f447e929f090edeb554d95abb8b18ac1c,-0.15,UB,110179017.60342313,109377011.51793616,5,765174.5478724791,,
0xc139190f447e929f090edeb554d95abb8b18ac1c,-0.125,Agent,103960713.5935267,103960713.5935267,13,749167.9674832188,116213.13152242232,0.65618331044026
0xc139190f447e929f090edeb554d95abb8b18ac1c,-0.125,UB,111721235.66850147,110923668.62671688,4,787702.7519310131,,
0xc139190f447e929f090edeb554d95abb8b18ac1c,-0.1,Agent,106811128.88173485,106811128.88173485,8,730893.8057569051,74766.36940513528,0.7969583840678127
0xc139190f447e929f090edeb554d95abb8b18ac1c,-0.1,UB,113263453.73357977,112471758.36941178,2,791689.9568772789,,
0xc139190f447e929f090edeb554d95abb8b18ac1c,-0.075,Agent,109673618.60128489,109673618.60128489,5,770247.863250209,28892.904680157,0.014052055326581188
0xc139190f447e929f090edeb554d95abb8b18ac1c,-0.075,UB,114805671.79865809,114020244.72893298,2,785427.0697251215,,
0xc139190f447e929f090edeb554d95abb8b18ac1c,-0.05,Agent,112603869.5367998,112603869.5367998,2,790132.3970726798,3.6956149252616166,1.0
0xc139190f447e929f090edeb554d95abb8b18ac1c,-0.05,UB,116347889.86373645,116347055.03929761,3,834.8244388681759,,
0xc139190f447e929f090edeb554d95abb8b18ac1c,-0.025,Agent,116379692.62670626,116379692.62670626,3,835.2110071050963,0.0,1.0
0xc139190f447e929f090edeb554d95abb8b18ac1c,-0.025,UB,117890107.92881477,117889621.23956695,2,485.40473261174714,,
0xcbb7c0000ab88b473b1f5afd9ef808440eed33bf,-0.4,Agent,58762656.58284335,58762656.58284335,104,4362089.351923295,2277495.654439049,0.2459421710628756
0xcbb7c0000ab88b473b1f5afd9ef808440eed33bf,-0.4,UB,84816942.22501789,78911128.34192295,75,5193303.152950851,,
0xcbb7c0000ab88b473b1f5afd9ef808440eed33bf,-0.375,Agent,61167119.79891435,61167119.79891435,102,4735684.384769415,1985652.6534869822,0.29967177427050223
0xcbb7c0000ab88b473b1f5afd9ef808440eed33bf,-0.375,UB,86980403.7105726,81398515.95253181,67,5023379.40749574,,
0xcbb7c0000ab88b473b1f5afd9ef808440eed33bf,-0.35,Agent,63912291.95574229,63912291.95574229,95,4918793.346286208,1662342.1200843551,0.3603050392222057
0xcbb7c0000ab88b473b1f5afd9ef808440eed33bf,-0.35,UB,89143865.19612727,83709335.3190234,63,5024705.405242455,,
0xcbb7c0000ab88b473b1f5afd9ef808440eed33bf,-0.325,Agent,66647303.15975244,66647303.15975244,90,5155305.560007691,1414544.6242718669,0.39064864260278026
0xcbb7c0000ab88b473b1f5afd9ef808440eed33bf,-0.325,UB,91307326.68168196,86985993.2302811,48,4081399.76978202,,
0xcbb7c0000ab88b473b1f5afd9ef808440eed33bf,-0.3,Agent,70392496.60748652,70392496.60748652,82,4500169.850441756,1166968.1449999644,0.47958140108522623
0xcbb7c0000ab88b473b1f5afd9ef808440eed33bf,-0.3,UB,93470788.16723667,89365870.02807981,41,3991456.431354513,,
0xcbb7c0000ab88b473b1f5afd9ef808440eed33bf,-0.275,Agent,73523645.95484431,73523645.95484431,76,4589024.160917522,908201.0830396627,0.5760864648919407
0xcbb7c0000ab88b473b1f5afd9ef808440eed33bf,-0.275,UB,95634249.65279138,91653058.65392981,37,3940901.195286128,,
0xcbb7c0000ab88b473b1f5afd9ef808440eed33bf,-0.25,Agent,77135079.56107631,77135079.56107631,69,4271101.033135056,694682.5374404562,0.6850616488415817
0xcbb7c0000ab88b473b1f5afd9ef808440eed33bf,-0.25,UB,97797711.13834609,95023517.19721985,30,2769239.0940564987,,
0xcbb7c0000ab88b473b1f5afd9ef808440eed33bf,-0.225,Agent,80918831.65130273,80918831.65130273,58,3917743.0780551448,463035.6721213467,0.9065321778003702
0xcbb7c0000ab88b473b1f5afd9ef808440eed33bf,-0.225,UB,99961172.62390079,98585946.81267239,20,1372156.6087967525,,
0xcbb7c0000ab88b473b1f5afd9ef808440eed33bf,-0.2,Agent,84858518.17456436,84858518.17456436,53,3462676.4650144815,295918.3687047999,0.011165303993881864
0xcbb7c0000ab88b473b1f5afd9ef808440eed33bf,-0.2,UB,102124634.10945553,100793139.21757461,19,1330303.0256222114,,
0xcbb7c0000ab88b473b1f5afd9ef808440eed33bf,-0.175,Agent,89033157.10773757,89033157.10773757,36,2927544.7934276643,92669.05089989817,0.02509102642860475
0xcbb7c0000ab88b473b1f5afd9ef808440eed33bf,-0.175,UB,104288095.59501019,103574118.77780922,12,713976.8172009967,,
0xcbb7c0000ab88b473b1f5afd9ef808440eed33bf,-0.15,Agent,93959631.48612645,93959631.48612645,27,1635122.041658823,13630.70503840343,0.05725684315742982
0xcbb7c0000ab88b473b1f5afd9ef808440eed33bf,-0.15,UB,106451557.08056489,106410096.06515746,10,41461.015407410654,,
0xcbb7c0000ab88b473b1f5afd9ef808440eed33bf,-0.125,Agent,98431271.2705359,98431271.2705359,18,847103.1017303352,3778.4782930371234,0.07296416682608395
0xcbb7c0000ab88b473b1f5afd9ef808440eed33bf,-0.125,UB,108615018.56611961,108580233.11097696,6,34785.45514265712,,
0xcbb7c0000ab88b473b1f5afd9ef808440eed33bf,-0.1,Agent,102214262.27479666,102214262.27479666,16,859897.2171455021,517.3133297758508,0.16523550262785944
0xcbb7c0000ab88b473b1f5afd9ef808440eed33bf,-0.1,UB,110778480.0516743,110761567.12678194,3,16912.44654813762,,
0xcbb7c0000ab88b473b1f5afd9ef808440eed33bf,-0.075,Agent,106968262.53468005,106968262.53468005,4,17693.562281574195,0.0,1.0
0xcbb7c0000ab88b473b1f5afd9ef808440eed33bf,-0.075,UB,112941941.53722902,112941485.30617483,1,451.52519642949727,,
0xcbb7c0000ab88b473b1f5afd9ef808440eed33bf,-0.05,Agent,110999121.66588531,110999121.66588531,3,16867.70934424808,1.3503988433202283,0.4304463236931387
0xcbb7c0000ab88b473b1f5afd9ef808440eed33bf,-0.05,UB,115105403.0227837,115104930.29665858,1,463.82923612350646,,
