asset,shock,mode,family,level,tvl_initial,tvl_final,total_liquidations,total_liquidated_value_usd,final_bad_debt_usd,liquidation_efficiency
0x437cc33344a0b27a429f795ff6b469c72698b291,-0.375,Agent,ltv_targeted,+0.15,118611984.67540513,118611984.67540513,2,483.8698735344568,11.53292527109561,1.5310022654804871
0x437cc33344a0b27a429f795ff6b469c72698b291,-0.35,Agent,ltv_targeted,+0.15,118666426.3371337,118666426.3371337,2,484.23507343219984,11.909058427821702,1.4984231770095768
0x437cc33344a0b27a429f795ff6b469c72698b291,-0.325,Agent,ltv_targeted,+0.15,118720898.56882901,118720898.56882901,2,484.6004111903541,12.285275196724143,1.4678209428421343
0x437cc33344a0b27a429f795ff6b469c72698b291,-0.3,Agent,ltv_targeted,+0.15,118775401.3704906,118775401.3704906,2,484.9658868089198,12.661576045936137,1.4390199366065577
0x437cc33344a0b27a429f795ff6b469c72698b291,-0.275,Agent,ltv_targeted,+0.15,118829934.74211808,118829934.74211808,2,485.33150028789686,13.037961441655108,1.4118647399807027
0x437cc33344a0b27a429f795ff6b469c72698b291,-0.25,Agent,ltv_targeted,+0.15,118884498.68371087,118884498.68371087,2,485.6972516272853,13.414431848151088,1.3862173174617194
0x437cc33344a0b27a429f795ff6b469c72698b291,-0.225,Agent,ltv_targeted,+0.15,118939093.19526862,118939093.19526862,2,486.06314082708496,13.790987727778694,1.3619546522278294
0x437cc33344a0b27a429f795ff6b469c72698b291,-0.2,Agent,ltv_targeted,+0.15,118993718.27679077,118993718.27679077,2,486.429167887296,14.16762954098497,1.338966757622702
0x437cc33344a0b27a429f795ff6b469c72698b291,-0.175,Agent,ltv_targeted,+0.15,119048373.92827693,119048373.92827693,2,486.79533280791844,14.544357746320417,1.3171549964312168
0x437cc33344a0b27a429f795ff6b469c72698b291,-0.15,Agent,ltv_targeted,+0.15,119103060.1497266,119103060.1497266,2,487.1616355889522,14.921172800448968,1.2964306537631625
0x437cc33344a0b27a429f795ff6b469c72698b291,-0.125,Agent,ltv_targeted,+0.15,119157776.94113936,119157776.94113936,2,487.5280762303974,15.298075158156374,1.27671371999472
0x437cc33344a0b27a429f795ff6b469c72698b291,-0.1,Agent,ltv_targeted,+0.15,119212524.30251473,119212524.30251473,2,487.89465473225385,15.675065272362268,1.2579318485597033
0x437cc33344a0b27a429f795ff6b469c72698b291,-0.075,Agent,ltv_targeted,+0.15,119267302.23385228,119267302.23385228,2,488.2613710945218,16.05214359412576,1.2400194599696421
0x437cc33344a0b27a429f795ff6b469c72698b291,-0.05,Agent,ltv_targeted,+0.15,119322110.73515156,119322110.73515156,2,488.62822531720093,16.429310572659432,1.2229169686727417
0x437cc33344a0b27a429f795ff6b469c72698b291,-0.025,Agent,ltv_targeted,+0.15,119376949.80641209,119376949.80641209,2,488.99521740029144,16.806566655335583,1.2065701135431837
0x4c9edd5852cd905f086c759e8383e09bff1e68b3,-0.4,Agent,ltv_targeted,+0.15,55897788.357847266,55897788.357847266,101,3792352.955507709,2652838.0288662305,0.18080433475510907
0x4c9edd5852cd905f086c759e8383e09bff1e68b3,-0.375,Agent,ltv_targeted,+0.15,56689989.68461938,56689989.68461938,101,3944432.595224754,2547391.1441220753,0.19043206117631886
0x4c9edd5852cd905f086c759e8383e09bff1e68b3,-0.35,Agent,ltv_targeted,+0.15,58059012.90239485,58059012.90239485,101,3904692.5092240456,2388703.570511961,0.2118819882330046
0x4c9edd5852cd905f086c759e8383e09bff1e68b3,-0.325,Agent,ltv_targeted,+0.15,57303447.05966895,57303447.05966895,101,7669946.940664336,2062759.4774516982,0.2954032211482561
0x4c9edd5852cd905f086c759e8383e09bff1e68b3,-0.3,Agent,ltv_targeted,+0.15,59909835.61916304,59909835.61916304,94,8433906.864161372,1722717.849733407,0.3496502405870717
0x4c9edd5852cd905f086c759e8383e09bff1e68b3,-0.275,Agent,ltv_targeted,+0.15,63073030.11822545,63073030.11822545,85,8773807.751005469,1416623.9780428254,0.36365378195811965
0x4c9edd5852cd905f086c759e8383e09bff1e68b3,-0.25,Agent,ltv_targeted,+0.15,71284329.4910954,71284329.4910954,78,4182880.550135966,1159947.979201423,0.43809494120782827
0x4c9edd5852cd905f086c759e8383e09bff1e68b3,-0.225,Agent,ltv_targeted,+0.15,75005653.61467694,75005653.61467694,68,4265156.450993542,886738.7868643975,0.535104601121912
0x4c9edd5852cd905f086c759e8383e09bff1e68b3,-0.2,Agent,ltv_targeted,+0.15,79385943.78517349,79385943.78517349,57,3865662.697432728,603027.8609738809,0.6727942196205776
0x4c9edd5852cd905f086c759e8383e09bff1e68b3,-0.175,Agent,ltv_targeted,+0.15,84209236.15501776,84209236.15501776,46,3148327.0378864934,360851.3006641599,0.9050778662936297
0x4c9edd5852cd905f086c759e8383e09bff1e68b3,-0.15,Agent,ltv_targeted,+0.15,89039269.63726571,89039269.63726571,34,2547089.234581143,162530.43065298468,1.3728651744096372
0x4c9edd5852cd905f086c759e8383e09bff1e68b3,-0.125,Agent,ltv_targeted,+0.15,94391930.08453752,94391930.08453752,21,1485057.7822095524,69070.9036272442,1.270612686446665
0x4c9edd5852cd905f086c759e8383e09bff1e68b3,-0.1,Agent,ltv_targeted,+0.15,99515065.43632975,99515065.43632975,15,763274.3293863657,31583.131475787788,1.4002692294076236
0x4c9edd5852cd905f086c759e8383e09bff1e68b3,-0.075,Agent,ltv_targeted,+0.15,104091457.28748122,104091457.28748122,9,749009.0074114173,15.388059913869677,1551.3965531636593
0x4c9edd5852cd905f086c759e8383e09bff1e68b3,-0.05,Agent,ltv_targeted,+0.15,108806054.6430428,108806054.6430428,3,731680.4846135087,0.0,1.0
0x4c9edd5852cd905f086c759e8383e09bff1e68b3,-0.025,Agent,ltv_targeted,+0.15,114400868.09875265,114400868.09875265,2,815.1325504997062,0.0,1.0
0x68749665ff8d2d112fa859aa293f07a622782f38,-0.4,Agent,ltv_targeted,+0.15,108060674.29583722,108060674.29583722,3,62106.11742556145,0.0,1.0
0x68749665ff8d2d112fa859aa293f07a622782f38,-0.375,Agent,ltv_targeted,+0.15,108739684.32116011,108739684.32116011,3,62343.361704642164,0.0,1.0
0x68749665ff8d2d112fa859aa293f07a622782f38,-0.35,Agent,ltv_targeted,+0.15,109422374.17743996,109422374.17743996,2,62580.685585095176,0.0,1.0
0x68749665ff8d2d112fa859aa293f07a622782f38,-0.325,Agent,ltv_targeted,+0.15,110108743.8356496,110108743.8356496,2,62818.11809409463,0.0,1.0
0x68749665ff8d2d112fa859aa293f07a622782f38,-0.3,Agent,ltv_targeted,+0.15,110798361.47942705,110798361.47942705,3,63487.47559354859,0.0,1.0
0x68749665ff8d2d112fa859aa293f07a622782f38,-0.275,Agent,ltv_targeted,+0.15,111492084.75246035,111492084.75246035,3,63731.11439553101,0.0,1.0
0x68749665ff8d2d112fa859aa293f07a622782f38,-0.25,Agent,ltv_targeted,+0.15,112189487.80683175,112189487.80683175,3,63974.88241769239,0.0,1.0
0x68749665ff8d2d112fa859aa293f07a622782f38,-0.225,Agent,ltv_targeted,+0.15,112953985.15144588,112953985.15144588,2,804.2707554766016,0.0,1.0
0x68749665ff8d2d112fa859aa293f07a622782f38,-0.2,Agent,ltv_targeted,+0.15,113658984.85203598,113658984.85203598,2,811.2136756090682,0.0,1.0
0x68749665ff8d2d112fa859aa293f07a622782f38,-0.175,Agent,ltv_targeted,+0.15,114368020.34599067,114368020.34599067,1,462.27378947163896,0.0,1.0
0x68749665ff8d2d112fa859aa293f07a622782f38,-0.15,Agent,ltv_targeted,+0.15,115080380.61651292,115080380.61651292,1,468.46789412019456,0.0,1.0
0x68749665ff8d2d112fa859aa293f07a622782f38,-0.125,Agent,ltv_targeted,+0.15,115796419.92236336,115796419.92236336,2,474.96391356302024,0.5733153348643842,21.164355570659826
0x68749665ff8d2d112fa859aa293f07a622782f38,-0.1,Agent,ltv_targeted,+0.15,116516140.03065594,116516140.03065594,2,477.8264234453468,3.8882563887671315,3.554042985044167
0x68749665ff8d2d112fa859aa293f07a622782f38,-0.075,Agent,ltv_targeted,+0.15,117239540.03767213,117239540.03767213,2,480.69752176458724,7.2064436968669865,2.150072363678781
0x68749665ff8d2d112fa859aa293f07a622782f38,-0.05,Agent,ltv_targeted,+0.15,117966619.94306304,117966619.94306304,2,483.57720852074186,10.528226237588633,1.629926396320194
0x68749665ff8d2d112fa859aa293f07a622782f38,-0.025,Agent,ltv_targeted,+0.15,118697379.74649182,118697379.74649182,2,486.4654837138105,13.853940754505377,1.3582375349852527
0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,-0.4,Agent,ltv_targeted,+0.15,70013887.89288206,70013887.89288206,95,4130133.887514629,927226.3679122844,0.4712800546817979
0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,-0.375,Agent,ltv_targeted,+0.15,72415792.99096338,72415792.99096338,88,4130725.241118661,735021.3750605113,0.5710281236105863
0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,-0.35,Agent,ltv_targeted,+0.15,74773696.08036993,74773696.08036993,81,4282291.58481537,510813.5216595238,0.7247621442636182
0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,-0.325,Agent,ltv_targeted,+0.15,77167881.43063709,77167881.43063709,81,4375645.403728758,383506.0530500435,0.7313886370497671
0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,-0.3,Agent,ltv_targeted,+0.15,81766923.99099982,81766923.99099982,65,2327166.605286167,268144.1125696445,0.6831859006864285
0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,-0.275,Agent,ltv_targeted,+0.15,84648161.71100385,84648161.71100385,60,2046598.106275814,177646.8338844459,0.8766041810242714
0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,-0.25,Agent,ltv_targeted,+0.15,87305506.98343986,87305506.98343986,49,2033712.8324947632,118328.89840668796,1.0388183700653402
0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,-0.225,Agent,ltv_targeted,+0.15,90498864.62201999,90498864.62201999,41,1557842.0750962973,60954.201270962745,1.501446465490491
0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,-0.2,Agent,ltv_targeted,+0.15,93482512.32226557,93482512.32226557,30,1331602.5445536175,38628.336482695166,1.6079423437700793
0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,-0.175,Agent,ltv_targeted,+0.15,96996253.04956008,96996253.04956008,23,644887.2026788455,21655.376846331717,1.7372187195975548
0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,-0.15,Agent,ltv_targeted,+0.15,100279218.32310715,100279218.32310715,16,262291.3897519199,6308.46287830804,3.2722436030424884
0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,-0.125,Agent,ltv_targeted,+0.15,103326422.91038458,103326422.91038458,10,179512.27042386218,1875.6624497115072,4.954306941904624
0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,-0.1,Agent,ltv_targeted,+0.15,106446279.76500574,106446279.76500574,7,96097.07981808657,396.7868238917069,4.954805393733846
0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,-0.075,Agent,ltv_targeted,+0.15,109634977.72086237,109634977.72086237,5,17706.84141946579,21.978624154634623,41.126922764937426
0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,-0.05,Agent,ltv_targeted,+0.15,112820734.12571564,112820734.12571564,3,16854.944952972903,20.50036434060342,2.639212141192722
0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,-0.025,Agent,ltv_targeted,+0.15,116096998.61347492,116096998.61347492,2,465.20636331585797,18.902190430430238,1.0917868691627695
