asset,shock,family,level,d_liquidated_usd,d_bad_debt_usd,d_liqs
0x68749665ff8d2d112fa859aa293f07a622782f38,-0.275,ltv_targeted,+0.15,0.0,0.0,0
0x68749665ff8d2d112fa859aa293f07a622782f38,-0.25,ltv_targeted,+0.15,0.0,0.0,0
0x68749665ff8d2d112fa859aa293f07a622782f38,-0.225,ltv_targeted,+0.15,0.0,0.0,0
0x68749665ff8d2d112fa859aa293f07a622782f38,-0.2,ltv_targeted,+0.15,0.0,0.0,0
0x68749665ff8d2d112fa859aa293f07a622782f38,-0.175,ltv_targeted,+0.15,0.0,0.0,0
0x68749665ff8d2d112fa859aa293f07a622782f38,-0.15,ltv_targeted,+0.15,0.0,0.0,0
0x68749665ff8d2d112fa859aa293f07a622782f38,-0.125,ltv_targeted,+0.15,0.0,0.0,0
0x68749665ff8d2d112fa859aa293f07a622782f38,-0.1,ltv_targeted,+0.15,0.0,0.0,0
0x68749665ff8d2d112fa859aa293f07a622782f38,-0.075,ltv_targeted,+0.15,0.0,0.0,0
0x68749665ff8d2d112fa859aa293f07a622782f38,-0.05,ltv_targeted,+0.15,0.0,0.0,0
0x68749665ff8d2d112fa859aa293f07a622782f38,-0.025,ltv_targeted,+0.15,0.0,0.0,0
0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,-0.4,ltv_targeted,+0.15,-401355.73691848526,-30277.28522380814,-6
0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,-0.375,ltv_targeted,+0.15,-408487.1387948906,-16074.463718229206,-5
0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,-0.35,ltv_targeted,+0.15,-442939.79979601037,-2600.71671870898,-4
0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,-0.325,ltv_targeted,+0.15,-433544.74854638707,-19893.467582671088,-4
0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,-0.3,ltv_targeted,+0.15,-45028.96130430093,-41478.99674083275,-4
0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,-0.275,ltv_targeted,+0.15,-432469.5592226896,-14589.846727830154,-6
0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,-0.25,ltv_targeted,+0.15,-435346.7200322645,-9108.386794074933,-7
0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,-0.225,ltv_targeted,+0.15,-45252.918309172615,-11649.859097174107,-3
0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,-0.2,ltv_targeted,+0.15,-128275.22095459024,-1174.6990593749142,-3
0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,-0.175,ltv_targeted,+0.15,-94334.84776962805,-36.549295159828034,-2
0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,-0.15,ltv_targeted,+0.15,-378.03819169307826,-20.06598757419306,-1
0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,-0.125,ltv_targeted,+0.15,-382.54098709404934,0.0,-1
0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,-0.1,ltv_targeted,+0.15,-364.2227698432398,0.0,-1
0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,-0.075,ltv_targeted,+0.15,0.0,0.0,0
0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,-0.05,ltv_targeted,+0.15,0.0,0.0,0
0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,-0.025,ltv_targeted,+0.15,0.0,0.0,0
0x80ac24aa929eaf5013f6436cda2a7ba190f5cc0b,-0.4,ltv_targeted,+0.15,-371.359872976318,-32.138514913996914,-2
0x80ac24aa929eaf5013f6436cda2a7ba190f5cc0b,-0.375,ltv_targeted,+0.15,-378.7636728398502,-18.995821214099124,-1
0x80ac24aa929eaf5013f6436cda2a7ba190f5cc0b,-0.35,ltv_targeted,+0.15,-387.0661238245666,-5.23738200292064,-1
0x80ac24aa929eaf5013f6436cda2a7ba190f5cc0b,-0.325,ltv_targeted,+0.15,-385.6465113684535,0.0,-1
0x80ac24aa929eaf5013f6436cda2a7ba190f5cc0b,-0.3,ltv_targeted,+0.15,-378.4501494243741,0.0,-1
0x80ac24aa929eaf5013f6436cda2a7ba190f5cc0b,-0.275,ltv_targeted,+0.15,-371.1670906301588,0.0,-1
0x80ac24aa929eaf5013f6436cda2a7ba190f5cc0b,-0.25,ltv_targeted,+0.15,-363.80397161713336,0.0,-1
0x80ac24aa929eaf5013f6436cda2a7ba190f5cc0b,-0.225,ltv_targeted,+0.15,0.0,0.0,0
0x80ac24aa929eaf5013f6436cda2a7ba190f5cc0b,-0.2,ltv_targeted,+0.15,0.0,0.0,0
0x80ac24aa929eaf5013f6436cda2a7ba190f5cc0b,-0.175,ltv_targeted,+0.15,0.0,0.0,0
0x80ac24aa929eaf5013f6436cda2a7ba190f5cc0b,-0.15,ltv_targeted,+0.15,0.0,0.0,0
0x80ac24aa929eaf5013f6436cda2a7ba190f5cc0b,-0.125,ltv_targeted,+0.15,0.0,0.0,0
0x80ac24aa929eaf5013f6436cda2a7ba190f5cc0b,-0.1,ltv_targeted,+0.15,0.0,0.0,0
0x80ac24aa929eaf5013f6436cda2a7ba190f5cc0b,-0.075,ltv_targeted,+0.15,0.0,0.0,0
0x80ac24aa929eaf5013f6436cda2a7ba190f5cc0b,-0.05,ltv_targeted,+0.15,0.0,0.0,0
0x80ac24aa929eaf5013f6436cda2a7ba190f5cc0b,-0.025,ltv_targeted,+0.15,0.0,0.0,0
0x8236a87084f8b84306f72007f36f2618a5634494,-0.4,ltv_targeted,+0.15,-198690.21169565525,-2264.2149854651652,-7
0x8236a87084f8b84306f72007f36f2618a5634494,-0.375,ltv_targeted,+0.15,-11976.95950582996,-3452.2554452361073,-4
0x8236a87084f8b84306f72007f36f2618a5634494,-0.35,ltv_targeted,+0.15,-38344.49750395119,-6755.321203879197,-2
0x8236a87084f8b84306f72007f36f2618a5634494,-0.325,ltv_targeted,+0.15,-28816.172188314144,-32661.406567782047,-1
0x8236a87084f8b84306f72007f36f2618a5634494,-0.3,ltv_targeted,+0.15,-70986.70939094061,-59779.30479653453,-6
0x8236a87084f8b84306f72007f36f2618a5634494,-0.275,ltv_targeted,+0.15,-446983.65917516965,-38641.592532834096,-8
0x8236a87084f8b84306f72007f36f2618a5634494,-0.25,ltv_targeted,+0.15,-780095.1929926979,-45577.75363192844,-8
0x8236a87084f8b84306f72007f36f2618a5634494,-0.225,ltv_targeted,+0.15,-548677.1471967674,-17459.045642972254,-7
0x8236a87084f8b84306f72007f36f2618a5634494,-0.2,ltv_targeted,+0.15,-532432.8482847526,-20.89549210653422,-6
0x8236a87084f8b84306f72007f36f2618a5634494,-0.175,ltv_targeted,+0.15,-93635.08924703626,-39.53108237833476,-2
0x8236a87084f8b84306f72007f36f2618a5634494,-0.15,ltv_targeted,+0.15,-380.5751871581888,-16.035913721902034,-1
0x8236a87084f8b84306f72007f36f2618a5634494,-0.125,ltv_targeted,+0.15,-380.74301771316095,0.0,-1
0x8236a87084f8b84306f72007f36f2618a5634494,-0.1,ltv_targeted,+0.15,-362.7219734336686,0.0,-1
0x8236a87084f8b84306f72007f36f2618a5634494,-0.075,ltv_targeted,+0.15,0.0,0.0,0
0x8236a87084f8b84306f72007f36f2618a5634494,-0.05,ltv_targeted,+0.15,0.0,0.0,0
0x8236a87084f8b84306f72007f36f2618a5634494,-0.025,ltv_targeted,+0.15,0.0,0.0,0
0x8292bb45bf1ee4d140127049757c2e0ff06317ed,-0.4,ltv_targeted,+0.15,0.0,0.0,0
0x8292bb45bf1ee4d140127049757c2e0ff06317ed,-0.375,ltv_targeted,+0.15,0.0,0.0,0
0x8292bb45bf1ee4d140127049757c2e0ff06317ed,-0.35,ltv_targeted,+0.15,0.0,0.0,0
0x8292bb45bf1ee4d140127049757c2e0ff06317ed,-0.325,ltv_targeted,+0.15,0.0,0.0,0
0x8292bb45bf1ee4d140127049757c2e0ff06317ed,-0.3,ltv_targeted,+0.15,0.0,0.0,0
0x8292bb45bf1ee4d140127049757c2e0ff06317ed,-0.275,ltv_targeted,+0.15,0.0,0.0,0
0x8292bb45bf1ee4d140127049757c2e0ff06317ed,-0.25,ltv_targeted,+0.15,0.0,0.0,0
0x8292bb45bf1ee4d140127049757c2e0ff06317ed,-0.225,ltv_targeted,+0.15,0.0,0.0,0
0x8292bb45bf1ee4d140127049757c2e0ff06317ed,-0.2,ltv_targeted,+0.15,0.0,0.0,0
0x8292bb45bf1ee4d140127049757c2e0ff06317ed,-0.175,ltv_targeted,+0.15,0.0,0.0,0
0x8292bb45bf1ee4d140127049757c2e0ff06317ed,-0.15,ltv_targeted,+0.15,0.0,0.0,0
0x8292bb45bf1ee4d140127049757c2e0ff06317ed,-0.125,ltv_targeted,+0.15,0.0,0.0,0
0x8292bb45bf1ee4d140127049757c2e0ff06317ed,-0.1,ltv_targeted,+0.15,0.0,0.0,0
0x8292bb45bf1ee4d140127049757c2e0ff06317ed,-0.075,ltv_targeted,+0.15,0.0,0.0,0
0x8292bb45bf1ee4d140127049757c2e0ff06317ed,-0.05,ltv_targeted,+0.15,0.0,0.0,0
0x8292bb45bf1ee4d140127049757c2e0ff06317ed,-0.025,ltv_targeted,+0.15,0.0,0.0,0
0x9d39a5de30e57443bff2a8307a4256c8797a3497,-0.4,ltv_targeted,+0.15,-126792.01411117241,81.04859874874819,-3
0x9d39a5de30e57443bff2a8307a4256c8797a3497,-0.375,ltv_targeted,+0.15,-123643.9657955505,-23.394955965981353,-3
0x9d39a5de30e57443bff2a8307a4256c8797a3497,-0.35,ltv_targeted,+0.15,-92443.35991312377,-38.73800443111395,-2
0x9d39a5de30e57443bff2a8307a4256c8797a3497,-0.325,ltv_targeted,+0.15,-375.74777315184474,-25.224273688079847,-2
0x9d39a5de30e57443bff2a8307a4256c8797a3497,-0.3,ltv_targeted,+0.15,-384.77179827168584,-9.120446961718699,-1
0x9d39a5de30e57443bff2a8307a4256c8797a3497,-0.275,ltv_targeted,+0.15,-386.2778373733163,0.0,-1
0x9d39a5de30e57443bff2a8307a4256c8797a3497,-0.25,ltv_targeted,+0.15,-377.6998314782977,0.0,-1
0x9d39a5de30e57443bff2a8307a4256c8797a3497,-0.225,ltv_targeted,+0.15,-369.01355319446884,0.0,-1
0x9d39a5de30e57443bff2a8307a4256c8797a3497,-0.2,ltv_targeted,+0.15,0.0,0.0,0
0x9d39a5de30e57443bff2a8307a4256c8797a3497,-0.175,ltv_targeted,+0.15,0.0,0.0,0
0x9d39a5de30e57443bff2a8307a4256c8797a3497,-0.15,ltv_targeted,+0.15,0.0,0.0,0
0x9d39a5de30e57443bff2a8307a4256c8797a3497,-0.125,ltv_targeted,+0.15,0.0,0.0,0
0x9d39a5de30e57443bff2a8307a4256c8797a3497,-0.1,ltv_targeted,+0.15,0.0,0.0,0
0x9d39a5de30e57443bff2a8307a4256c8797a3497,-0.075,ltv_targeted,+0.15,0.0,0.0,0
0x9d39a5de30e57443bff2a8307a4256c8797a3497,-0.05,ltv_targeted,+0.15,0.0,0.0,0
0x9d39a5de30e57443bff2a8307a4256c8797a3497,-0.025,ltv_targeted,+0.15,0.0,0.0,0
0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,-0.4,ltv_targeted,+0.15,-2644.1356423972175,0.0,-1
0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,-0.375,ltv_targeted,+0.15,7.543712854385376e-08,-34.38093143561855,0
0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,-0.35,ltv_targeted,+0.15,-7.382078340277076,-767.9841494709253,-1
0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,-0.325,ltv_targeted,+0.15,-9388.044118244201,-700.0136071657762,-6
0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,-0.3,ltv_targeted,+0.15,-5662.408246232197,-10747.82027556561,-3
0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,-0.275,ltv_targeted,+0.15,-181079.80521236174,-13854.801688241772,-3
0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,-0.25,ltv_targeted,+0.15,-217700.41269112006,-8700.923098964617,-4
0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,-0.225,ltv_targeted,+0.15,-8288.146772677079,-37780.616696487414,-2
0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,-0.2,ltv_targeted,+0.15,-444260.7222145442,-22506.468656776706,-7
0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,-0.175,ltv_targeted,+0.15,-682627.3123414256,-60961.199087633984,-5
0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,-0.15,ltv_targeted,+0.15,-532984.6703183297,-18540.044620446162,-6
0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,-0.125,ltv_targeted,+0.15,-93354.58126285672,-40.2921828309336,-3
0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,-0.1,ltv_targeted,+0.15,-389.73864886909723,-0.7271770906081656,-1
0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,-0.075,ltv_targeted,+0.15,-365.727903616149,0.0,-1
0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,-0.05,ltv_targeted,+0.15,0.0,0.0,0
0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,-0.025,ltv_targeted,+0.15,0.0,0.0,0
0xa1290d69c65a6fe4df752f95823fae25cb99e5a7,-0.4,ltv_targeted,+0.15,-401455.6619898621,-43586.90537777066,-6
0xa1290d69c65a6fe4df752f95823fae25cb99e5a7,-0.375,ltv_targeted,+0.15,-405633.6734523419,-28756.14718097262,-6
0xa1290d69c65a6fe4df752f95823fae25cb99e5a7,-0.35,ltv_targeted,+0.15,-441329.1503195511,-12175.639221503574,-6
0xa1290d69c65a6fe4df752f95823fae25cb99e5a7,-0.325,ltv_targeted,+0.15,-440183.5010849787,-15211.245473705872,-4
0xa1290d69c65a6fe4df752f95823fae25cb99e5a7,-0.3,ltv_targeted,+0.15,-79870.1667657583,-38094.55873680973,-3
0xa1290d69c65a6fe4df752f95823fae25cb99e5a7,-0.275,ltv_targeted,+0.15,-428202.7980517268,-21448.97789163125,-6
0xa1290d69c65a6fe4df752f95823fae25cb99e5a7,-0.25,ltv_targeted,+0.15,-439674.2153507839,-8246.580561184965,-7
0xa1290d69c65a6fe4df752f95823fae25cb99e5a7,-0.225,ltv_targeted,+0.15,-44769.450700463494,-12114.353150515075,-3
0xa1290d69c65a6fe4df752f95823fae25cb99e5a7,-0.2,ltv_targeted,+0.15,-127688.49735927302,-2532.5274305445964,-3
0xa1290d69c65a6fe4df752f95823fae25cb99e5a7,-0.175,ltv_targeted,+0.15,-123869.94680295093,-34.02878501089799,-3
0xa1290d69c65a6fe4df752f95823fae25cb99e5a7,-0.15,ltv_targeted,+0.15,-376.62745330214966,-23.743487488377696,-2
0xa1290d69c65a6fe4df752f95823fae25cb99e5a7,-0.125,ltv_targeted,+0.15,-384.1848545821849,0.0,-1
0xa1290d69c65a6fe4df752f95823fae25cb99e5a7,-0.1,ltv_targeted,+0.15,-365.56034337014717,0.0,-1
0xa1290d69c65a6fe4df752f95823fae25cb99e5a7,-0.075,ltv_targeted,+0.15,0.0,0.0,0
0xa1290d69c65a6fe4df752f95823fae25cb99e5a7,-0.05,ltv_targeted,+0.15,0.0,0.0,0
0xa1290d69c65a6fe4df752f95823fae25cb99e5a7,-0.025,ltv_targeted,+0.15,0.0,0.0,0
0xa3931d71877c0e7a3148cb7eb4463524fec27fbd,-0.4,ltv_targeted,+0.15,-377.65120274946094,-20.84448302128294,-1
0xa3931d71877c0e7a3148cb7eb4463524fec27fbd,-0.375,ltv_targeted,+0.15,-385.49092906562146,-7.916381596005522,-1
0xa3931d71877c0e7a3148cb7eb4463524fec27fbd,-0.35,ltv_targeted,+0.15,-387.40408392471727,0.0,-1
0xa3931d71877c0e7a3148cb7eb4463524fec27fbd,-0.325,ltv_targeted,+0.15,-380.60339975205716,0.0,-1
0xa3931d71877c0e7a3148cb7eb4463524fec27fbd,-0.3,ltv_targeted,+0.15,-373.73425717733335,0.0,-1
0xa3931d71877c0e7a3148cb7eb4463524fec27fbd,-0.275,ltv_targeted,+0.15,-366.79665620066226,0.0,-1
0xa3931d71877c0e7a3148cb7eb4463524fec27fbd,-0.25,ltv_targeted,+0.15,0.0,0.0,0
0xa3931d71877c0e7a3148cb7eb4463524fec27fbd,-0.225,ltv_targeted,+0.15,0.0,0.0,0
0xa3931d71877c0e7a3148cb7eb4463524fec27fbd,-0.2,ltv_targeted,+0.15,0.0,0.0,0
0xa3931d71877c0e7a3148cb7eb4463524fec27fbd,-0.175,ltv_targeted,+0.15,0.0,0.0,0
0xa3931d71877c0e7a3148cb7eb4463524fec27fbd,-0.15,ltv_targeted,+0.15,0.0,0.0,0
0xa3931d71877c0e7a3148cb7eb4463524fec27fbd,-0.125,ltv_targeted,+0.15,0.0,0.0,0
0xa3931d71877c0e7a3148cb7eb4463524fec27fbd,-0.1,ltv_targeted,+0.15,0.0,0.0,0
0xa3931d71877c0e7a3148cb7eb4463524fec27fbd,-0.075,ltv_targeted,+0.15,0.0,0.0,0
0xa3931d71877c0e7a3148cb7eb4463524fec27fbd,-0.05,ltv_targeted,+0.15,0.0,0.0,0
0xa3931d71877c0e7a3148cb7eb4463524fec27fbd,-0.025,ltv_targeted,+0.15,0.0,0.0,0
0xae78736cd615f374d3085123a210448e74fc6393,-0.4,ltv_targeted,+0.15,-404303.166380818,-38935.16968385142,-7
0xae78736cd615f374d3085123a210448e74fc6393,-0.375,ltv_targeted,+0.15,-408454.2595957909,-24225.4554960978,-6
0xae78736cd615f374d3085123a210448e74fc6393,-0.35,ltv_targeted,+0.15,-443691.85188641446,-8097.640231961617,-6
0xae78736cd615f374d3085123a210448e74fc6393,-0.325,ltv_targeted,+0.15,-438246.3295854544,-12550.80048313411,-4
0xae78736cd615f374d3085123a210448e74fc6393,-0.3,ltv_targeted,+0.15,-28172.54634102946,-35707.67242062866,-3
0xae78736cd615f374d3085123a210448e74fc6393,-0.275,ltv_targeted,+0.15,-425332.2951914179,-25373.737953545,-6
0xae78736cd615f374d3085123a210448e74fc6393,-0.25,ltv_targeted,+0.15,-442038.41527836956,-7758.331652928551,-7
0xae78736cd615f374d3085123a210448e74fc6393,-0.225,ltv_targeted,+0.15,-44675.724736218806,-11972.164713549806,-3
0xae78736cd615f374d3085123a210448e74fc6393,-0.2,ltv_targeted,+0.15,-127344.13703456381,-3316.715383574414,-3
0xae78736cd615f374d3085123a210448e74fc6393,-0.175,ltv_targeted,+0.15,-124353.02515092841,-32.56852357667594,-3
0xae78736cd615f374d3085123a210448e74fc6393,-0.15,ltv_targeted,+0.15,-375.3246794026345,-25.834569190107686,-2
0xae78736cd615f374d3085123a210448e74fc6393,-0.125,ltv_targeted,+0.15,-385.13085369137116,0.0,-1
0xae78736cd615f374d3085123a210448e74fc6393,-0.1,ltv_targeted,+0.15,-366.3412727148425,0.0,-1
0xae78736cd615f374d3085123a210448e74fc6393,-0.075,ltv_targeted,+0.15,0.0,0.0,0
0xae78736cd615f374d3085123a210448e74fc6393,-0.05,ltv_targeted,+0.15,0.0,0.0,0
0xae78736cd615f374d3085123a210448e74fc6393,-0.025,ltv_targeted,+0.15,0.0,0.0,0
0xbe9895146f7af43049ca1c1ae358b0541ea49704,-0.4,ltv_targeted,+0.15,-403843.22130967025,-39691.90641875006,-7
0xbe9895146f7af43049ca1c1ae358b0541ea49704,-0.375,ltv_targeted,+0.15,-408026.98740865476,-24831.798472522292,-7
0xbe9895146f7af43049ca1c1ae358b0541ea49704,-0.35,ltv_targeted,+0.15,-414539.222854713,-8826.54563040589,-5
0xbe9895146f7af43049ca1c1ae358b0541ea49704,-0.325,ltv_targeted,+0.15,-438675.8857501764,-11761.498380208155,-4
0xbe9895146f7af43049ca1c1ae358b0541ea49704,-0.3,ltv_targeted,+0.15,-28251.75680418685,-34798.57151355414,-3
0xbe9895146f7af43049ca1c1ae358b0541ea49704,-0.275,ltv_targeted,+0.15,-424354.48487512046,-26716.701756628638,-6
0xbe9895146f7af43049ca1c1ae358b0541ea49704,-0.25,ltv_targeted,+0.15,-442771.541697409,-7612.90410577369,-7
0xbe9895146f7af43049ca1c1ae358b0541ea49704,-0.225,ltv_targeted,+0.15,-44647.48407743918,-11889.930118314165,-3
0xbe9895146f7af43049ca1c1ae358b0541ea49704,-0.2,ltv_targeted,+0.15,-127239.64149997802,-3554.1556879681193,-3
0xbe9895146f7af43049ca1c1ae358b0541ea49704,-0.175,ltv_targeted,+0.15,-124500.32744707819,-32.12944210609385,-3
0xbe9895146f7af43049ca1c1ae358b0541ea49704,-0.15,ltv_targeted,+0.15,-374.9291896460345,-26.469399888107546,-2
0xbe9895146f7af43049ca1c1ae358b0541ea49704,-0.125,ltv_targeted,+0.15,-385.42180968401954,0.0,-1
0xbe9895146f7af43049ca1c1ae358b0541ea49704,-0.1,ltv_targeted,+0.15,-366.57848344259037,0.0,-1
0xbe9895146f7af43049ca1c1ae358b0541ea49704,-0.075,ltv_targeted,+0.15,0.0,0.0,0
