asset,shock,family,level,d_liquidated_usd,d_bad_debt_usd,d_liqs
0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,-0.4,ltv_targeted,-0.10,2724.867839573417,0.0,2
0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,-0.375,ltv_targeted,-0.10,-4.2499974370002747e-05,1.8928894475102425,0
0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,-0.35,ltv_targeted,-0.10,436.0409475741908,240.747769724112,0
0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,-0.325,ltv_targeted,-0.10,9342.283070949838,241.08134535700083,5
0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,-0.3,ltv_targeted,-0.10,6003.536896673031,5129.555482085329,3
0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,-0.275,ltv_targeted,-0.10,21785.885557880625,4973.050900799921,4
0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,-0.25,ltv_targeted,-0.10,195311.80702578695,278.2660484823864,3
0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,-0.225,ltv_targeted,-0.10,39315.60497573437,11366.060242715525,3
0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,-0.2,ltv_targeted,-0.10,42693.321983631235,7518.809415881755,2
0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,-0.175,ltv_targeted,-0.10,453193.0435646763,12158.033732501994,7
0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,-0.15,ltv_targeted,-0.10,411496.0792966103,24606.232294017915,6
0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,-0.125,ltv_targeted,-0.10,580885.6343614792,7.0588155705881945,7
0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,-0.1,ltv_targeted,-0.10,539311.0208967351,14.968253576355664,6
0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,-0.075,ltv_targeted,-0.10,403.7332890941034,0.0,2
0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,-0.05,ltv_targeted,-0.10,381.7099420248305,0.0,1
0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,-0.025,ltv_targeted,-0.10,0.0,0.0,0
0x437cc33344a0b27a429f795ff6b469c72698b291,-0.4,ltv_targeted,-0.10,0.0,0.0,0
0x437cc33344a0b27a429f795ff6b469c72698b291,-0.375,ltv_targeted,-0.10,0.0,0.0,0
0x437cc33344a0b27a429f795ff6b469c72698b291,-0.35,ltv_targeted,-0.10,0.0,0.0,0
0x437cc33344a0b27a429f795ff6b469c72698b291,-0.325,ltv_targeted,-0.10,0.0,0.0,0
0x437cc33344a0b27a429f795ff6b469c72698b291,-0.3,ltv_targeted,-0.10,0.0,0.0,0
0x437cc33344a0b27a429f795ff6b469c72698b291,-0.275,ltv_targeted,-0.10,0.0,0.0,0
0x437cc33344a0b27a429f795ff6b469c72698b291,-0.25,ltv_targeted,-0.10,0.0,0.0,0
0x437cc33344a0b27a429f795ff6b469c72698b291,-0.225,ltv_targeted,-0.10,0.0,0.0,0
0x437cc33344a0b27a429f795ff6b469c72698b291,-0.2,ltv_targeted,-0.10,0.0,0.0,0
0x437cc33344a0b27a429f795ff6b469c72698b291,-0.175,ltv_targeted,-0.10,0.0,0.0,0
0x437cc33344a0b27a429f795ff6b469c72698b291,-0.15,ltv_targeted,-0.10,0.0,0.0,0
0x437cc33344a0b27a429f795ff6b469c72698b291,-0.125,ltv_targeted,-0.10,0.0,0.0,0
0x437cc33344a0b27a429f795ff6b469c72698b291,-0.1,ltv_targeted,-0.10,0.0,0.0,0
0x437cc33344a0b27a429f795ff6b469c72698b291,-0.075,ltv_targeted,-0.10,0.0,0.0,0
0x437cc33344a0b27a429f795ff6b469c72698b291,-0.05,ltv_targeted,-0.10,0.0,0.0,0
0x437cc33344a0b27a429f795ff6b469c72698b291,-0.025,ltv_targeted,-0.10,0.0,0.0,0
0x4c9edd5852cd905f086c759e8383e09bff1e68b3,-0.4,ltv_targeted,-0.10,12373.2347564199,68.2932778019458,2
0x4c9edd5852cd905f086c759e8383e09bff1e68b3,-0.375,ltv_targeted,-0.10,157.50781901273876,68.29327777586877,1
0x4c9edd5852cd905f086c759e8383e09bff1e68b3,-0.35,ltv_targeted,-0.10,272.6685628388077,11.114732302725315,1
0x4c9edd5852cd905f086c759e8383e09bff1e68b3,-0.325,ltv_targeted,-0.10,2567.4580188374966,0.0,1
0x4c9edd5852cd905f086c759e8383e09bff1e68b3,-0.3,ltv_targeted,-0.10,17.30653140693903,426.4742538863793,0
0x4c9edd5852cd905f086c759e8383e09bff1e68b3,-0.275,ltv_targeted,-0.10,9362.554829519242,3957.5807279124856,5
0x4c9edd5852cd905f086c759e8383e09bff1e68b3,-0.25,ltv_targeted,-0.10,18292.933150882833,4125.407268993091,3
0x4c9edd5852cd905f086c759e8383e09bff1e68b3,-0.225,ltv_targeted,-0.10,198175.48775190674,1383.9657298723469,5
0x4c9edd5852cd905f086c759e8383e09bff1e68b3,-0.2,ltv_targeted,-0.10,40309.77744807582,1113.3724900217494,3
0x4c9edd5852cd905f086c759e8383e09bff1e68b3,-0.175,ltv_targeted,-0.10,46217.85399198532,15866.060746824485,2
0x4c9edd5852cd905f086c759e8383e09bff1e68b3,-0.15,ltv_targeted,-0.10,456206.95782560436,18299.77045404457,7
0x4c9edd5852cd905f086c759e8383e09bff1e68b3,-0.125,ltv_targeted,-0.10,820735.2632067881,13470.140017309473,6
0x4c9edd5852cd905f086c759e8383e09bff1e68b3,-0.1,ltv_targeted,-0.10,553208.883453092,11.995255774359975,6
0x4c9edd5852cd905f086c759e8383e09bff1e68b3,-0.075,ltv_targeted,-0.10,93399.64799446438,3.998288499664975,3
0x4c9edd5852cd905f086c759e8383e09bff1e68b3,-0.05,ltv_targeted,-0.10,389.6576031722361,0.0,1
0x4c9edd5852cd905f086c759e8383e09bff1e68b3,-0.025,ltv_targeted,-0.10,363.9286222692799,0.0,1
0x68749665ff8d2d112fa859aa293f07a622782f38,-0.4,ltv_targeted,-0.10,393.1604622670566,0.0,1
0x68749665ff8d2d112fa859aa293f07a622782f38,-0.375,ltv_targeted,-0.10,389.79408212746057,0.0,1
0x68749665ff8d2d112fa859aa293f07a622782f38,-0.35,ltv_targeted,-0.10,386.4105483614767,0.0,1
0x68749665ff8d2d112fa859aa293f07a622782f38,-0.325,ltv_targeted,-0.10,383.00986096909764,0.0,1
0x68749665ff8d2d112fa859aa293f07a622782f38,-0.3,ltv_targeted,-0.10,379.592019950338,0.0,1
0x68749665ff8d2d112fa859aa293f07a622782f38,-0.275,ltv_targeted,-0.10,376.1570253051905,0.0,1
0x68749665ff8d2d112fa859aa293f07a622782f38,-0.25,ltv_targeted,-0.10,372.70487703365507,0.0,1
0x68749665ff8d2d112fa859aa293f07a622782f38,-0.225,ltv_targeted,-0.10,369.23557513572814,0.0,1
