asset,shock,family,level,d_liquidated_usd,d_bad_debt_usd,d_liqs
0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,-0.375,bonus,0.08,-200.19926267769188,-141287.05206499086,0
0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,-0.35,bonus,0.08,909.8507218062878,-88975.11601922417,0
0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,-0.325,bonus,0.08,-2615.2818567454815,-81646.07143539074,0
0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,-0.3,bonus,0.08,-3058.583363863174,-82347.50417227895,0
0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,-0.275,bonus,0.08,-4855.591158314608,-53008.87234652048,0
0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,-0.25,bonus,0.08,-1745.228826998733,-42724.720599627486,0
0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,-0.225,bonus,0.08,-5132.07173488033,-26779.28247961111,0
0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,-0.2,bonus,0.08,348.80136948102154,-14114.775077722603,0
0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,-0.175,bonus,0.08,-339.79615406144876,-9867.39602603513,0
0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,-0.15,bonus,0.08,1.4550789234926924,-3744.7969630457974,0
0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,-0.125,bonus,0.08,5.32949439031654,-941.4796476221753,0
0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,-0.1,bonus,0.08,-0.8426407863444183,-357.7451331901968,0
0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,-0.075,bonus,0.08,0.0,0.0,0
0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,-0.05,bonus,0.08,0.0,0.0,0
0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,-0.025,bonus,0.08,0.0,0.0,0
0x80ac24aa929eaf5013f6436cda2a7ba190f5cc0b,-0.4,bonus,0.08,9.954870466142893,-1966.9212797548898,0
0x80ac24aa929eaf5013f6436cda2a7ba190f5cc0b,-0.375,bonus,0.08,5.407833158969879,-1655.449368213318,0
0x80ac24aa929eaf5013f6436cda2a7ba190f5cc0b,-0.35,bonus,0.08,4.1111528389155865,-1184.2083674656533,0
0x80ac24aa929eaf5013f6436cda2a7ba190f5cc0b,-0.325,bonus,0.08,2.77434017136693,-713.4131825991572,0
0x80ac24aa929eaf5013f6436cda2a7ba190f5cc0b,-0.3,bonus,0.08,-129.25241719931364,-145.4039483741294,0
0x80ac24aa929eaf5013f6436cda2a7ba190f5cc0b,-0.275,bonus,0.08,-15.467869333922863,0.0,0
0x80ac24aa929eaf5013f6436cda2a7ba190f5cc0b,-0.25,bonus,0.08,0.0,0.0,0
0x80ac24aa929eaf5013f6436cda2a7ba190f5cc0b,-0.225,bonus,0.08,0.0,0.0,0
0x80ac24aa929eaf5013f6436cda2a7ba190f5cc0b,-0.2,bonus,0.08,0.0,0.0,0
0x80ac24aa929eaf5013f6436cda2a7ba190f5cc0b,-0.175,bonus,0.08,0.0,0.0,0
0x80ac24aa929eaf5013f6436cda2a7ba190f5cc0b,-0.15,bonus,0.08,0.0,0.0,0
0x80ac24aa929eaf5013f6436cda2a7ba190f5cc0b,-0.125,bonus,0.08,0.0,0.0,0
0x80ac24aa929eaf5013f6436cda2a7ba190f5cc0b,-0.1,bonus,0.08,0.0,0.0,0
0x80ac24aa929eaf5013f6436cda2a7ba190f5cc0b,-0.075,bonus,0.08,0.0,0.0,0
0x80ac24aa929eaf5013f6436cda2a7ba190f5cc0b,-0.05,bonus,0.08,0.0,0.0,0
0x80ac24aa929eaf5013f6436cda2a7ba190f5cc0b,-0.025,bonus,0.08,0.0,0.0,0
0x8236a87084f8b84306f72007f36f2618a5634494,-0.4,bonus,0.08,861.1549179963768,-214117.66431930312,0
0x8236a87084f8b84306f72007f36f2618a5634494,-0.375,bonus,0.08,-2884.947046671994,-206600.04540775064,0
0x8236a87084f8b84306f72007f36f2618a5634494,-0.35,bonus,0.08,-2725.7208969201893,-176927.5705349634,0
0x8236a87084f8b84306f72007f36f2618a5634494,-0.325,bonus,0.08,122.47450727969408,-167517.48585638998,0
0x8236a87084f8b84306f72007f36f2618a5634494,-0.3,bonus,0.08,-1182.5149870109744,-145083.66144705593,0
0x8236a87084f8b84306f72007f36f2618a5634494,-0.275,bonus,0.08,2371.948483094573,-120041.67974266078,0
0x8236a87084f8b84306f72007f36f2618a5634494,-0.25,bonus,0.08,973.1306491503492,-96403.45784793736,0
0x8236a87084f8b84306f72007f36f2618a5634494,-0.225,bonus,0.08,-9265.168811500538,-29166.05092165515,0
0x8236a87084f8b84306f72007f36f2618a5634494,-0.2,bonus,0.08,307.1911016162485,-9477.240068507555,0
0x8236a87084f8b84306f72007f36f2618a5634494,-0.175,bonus,0.08,-1493.8055233054329,-2543.2592000493046,0
0x8236a87084f8b84306f72007f36f2618a5634494,-0.15,bonus,0.08,4.955662991153076,-1311.574665967992,0
0x8236a87084f8b84306f72007f36f2618a5634494,-0.125,bonus,0.08,-37.612510515289614,-285.7590573947579,0
0x8236a87084f8b84306f72007f36f2618a5634494,-0.1,bonus,0.08,0.0,0.0,0
0x8236a87084f8b84306f72007f36f2618a5634494,-0.075,bonus,0.08,0.0,0.0,0
0x8236a87084f8b84306f72007f36f2618a5634494,-0.05,bonus,0.08,0.0,0.0,0
0x8236a87084f8b84306f72007f36f2618a5634494,-0.025,bonus,0.08,0.0,0.0,0
0x8292bb45bf1ee4d140127049757c2e0ff06317ed,-0.4,bonus,0.08,0.0,0.0,0
0x8292bb45bf1ee4d140127049757c2e0ff06317ed,-0.375,bonus,0.08,0.0,0.0,0
